coordinate_id,constructor,ordered_operands,first_rejecting_class,rejection_reason,value_min,value_max,denominator_category,signal_families
LEVEL_OVER_RATE(pinj_30r|pinj_30r),C8,pinj_30r|pinj_30r,E,E_DENOM_SIGN_CHANGE,,,rate,neutral_beams
LEVEL_OVER_RATE(pinj_30r|pinj_33l),C8,pinj_30r|pinj_33l,E,E_DENOM_SIGN_CHANGE,,,rate,neutral_beams
LEVEL_OVER_RATE(pinj_30r|pinj_33r),C8,pinj_30r|pinj_33r,E,E_DENOM_SIGN_CHANGE,,,rate,neutral_beams
LEVEL_OVER_RATE(pinj_30r|tinj),C8,pinj_30r|tinj,E,E_DENOM_SIGN_CHANGE,,,rate,neutral_beams
LEVEL_OVER_RATE(pinj_30r|ece1),C8,pinj_30r|ece1,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_30r|ece2),C8,pinj_30r|ece2,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_30r|ece3),C8,pinj_30r|ece3,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_30r|ece4),C8,pinj_30r|ece4,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_30r|ece5),C8,pinj_30r|ece5,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_30r|ece6),C8,pinj_30r|ece6,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_30r|ece7),C8,pinj_30r|ece7,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_30r|ece8),C8,pinj_30r|ece8,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_30r|ece9),C8,pinj_30r|ece9,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_30r|ece10),C8,pinj_30r|ece10,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_30r|ece11),C8,pinj_30r|ece11,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_30r|ece12),C8,pinj_30r|ece12,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_30r|ece13),C8,pinj_30r|ece13,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_30r|ece14),C8,pinj_30r|ece14,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_30r|ece15),C8,pinj_30r|ece15,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_30r|ece16),C8,pinj_30r|ece16,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_30r|ece18),C8,pinj_30r|ece18,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_30r|ece19),C8,pinj_30r|ece19,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_30r|ece20),C8,pinj_30r|ece20,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_30r|ece21),C8,pinj_30r|ece21,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_30r|ece22),C8,pinj_30r|ece22,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_30r|ece25),C8,pinj_30r|ece25,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_30r|ece27),C8,pinj_30r|ece27,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_30r|ece28),C8,pinj_30r|ece28,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_30r|ece29),C8,pinj_30r|ece29,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_30r|ece30),C8,pinj_30r|ece30,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_30r|ece31),C8,pinj_30r|ece31,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_30r|ece33),C8,pinj_30r|ece33,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_30r|ece35),C8,pinj_30r|ece35,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_30r|ece36),C8,pinj_30r|ece36,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_30r|ece37),C8,pinj_30r|ece37,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_30r|ece38),C8,pinj_30r|ece38,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_30r|ece39),C8,pinj_30r|ece39,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_30r|cerqrott3),C8,pinj_30r|cerqrott3,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|neutral_beams
LEVEL_OVER_RATE(pinj_30r|cerqrott6),C8,pinj_30r|cerqrott6,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|neutral_beams
LEVEL_OVER_RATE(pinj_30r|cerqrott8),C8,pinj_30r|cerqrott8,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|neutral_beams
LEVEL_OVER_RATE(pinj_30r|cerqrott10),C8,pinj_30r|cerqrott10,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|neutral_beams
LEVEL_OVER_RATE(pinj_30r|cerqrott11),C8,pinj_30r|cerqrott11,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|neutral_beams
LEVEL_OVER_RATE(pinj_30r|cerqrott12),C8,pinj_30r|cerqrott12,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|neutral_beams
LEVEL_OVER_RATE(pinj_30r|cerqrott13),C8,pinj_30r|cerqrott13,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|neutral_beams
LEVEL_OVER_RATE(pinj_30r|cerqtit3),C8,pinj_30r|cerqtit3,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|neutral_beams
LEVEL_OVER_RATE(pinj_30r|cerqtit6),C8,pinj_30r|cerqtit6,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|neutral_beams
LEVEL_OVER_RATE(pinj_30r|cerqtit8),C8,pinj_30r|cerqtit8,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|neutral_beams
LEVEL_OVER_RATE(pinj_30r|cerqtit10),C8,pinj_30r|cerqtit10,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|neutral_beams
LEVEL_OVER_RATE(pinj_30r|cerqtit11),C8,pinj_30r|cerqtit11,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|neutral_beams
LEVEL_OVER_RATE(pinj_30r|cerqtit12),C8,pinj_30r|cerqtit12,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|neutral_beams
LEVEL_OVER_RATE(pinj_30r|cerqtit13),C8,pinj_30r|cerqtit13,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|neutral_beams
LEVEL_OVER_RATE(pinj_33l|bt),C8,pinj_33l|bt,E,E_DENOM_SIGN_CHANGE,,,rate,magnetics|neutral_beams
LEVEL_OVER_RATE(pinj_33l|ip),C8,pinj_33l|ip,E,E_DENOM_SIGN_CHANGE,,,rate,magnetics|neutral_beams
LEVEL_OVER_RATE(pinj_33l|gasa),C8,pinj_33l|gasa,E,E_DENOM_SIGN_CHANGE,,,rate,gas_injection|neutral_beams
LEVEL_OVER_RATE(pinj_33l|gasb),C8,pinj_33l|gasb,E,E_DENOM_SIGN_CHANGE,,,rate,gas_injection|neutral_beams
LEVEL_OVER_RATE(pinj_33l|gasc),C8,pinj_33l|gasc,E,E_DENOM_SIGN_CHANGE,,,rate,gas_injection|neutral_beams
LEVEL_OVER_RATE(pinj_33l|gasd),C8,pinj_33l|gasd,E,E_DENOM_SIGN_CHANGE,,,rate,gas_injection|neutral_beams
LEVEL_OVER_RATE(pinj_33l|pinj),C8,pinj_33l|pinj,E,E_DENOM_SIGN_CHANGE,,,rate,neutral_beams
LEVEL_OVER_RATE(pinj_33l|pinj_15l),C8,pinj_33l|pinj_15l,E,E_DENOM_SIGN_CHANGE,,,rate,neutral_beams
LEVEL_OVER_RATE(pinj_33l|pinj_15r),C8,pinj_33l|pinj_15r,E,E_DENOM_SIGN_CHANGE,,,rate,neutral_beams
LEVEL_OVER_RATE(pinj_33l|pinj_21l),C8,pinj_33l|pinj_21l,E,E_DENOM_RMS_ZERO,,,rate,neutral_beams
LEVEL_OVER_RATE(pinj_33l|pinj_21r),C8,pinj_33l|pinj_21r,E,E_DENOM_RMS_ZERO,,,rate,neutral_beams
LEVEL_OVER_RATE(pinj_33l|pinj_30l),C8,pinj_33l|pinj_30l,E,E_DENOM_SIGN_CHANGE,,,rate,neutral_beams
LEVEL_OVER_RATE(pinj_33l|pinj_30r),C8,pinj_33l|pinj_30r,E,E_DENOM_SIGN_CHANGE,,,rate,neutral_beams
LEVEL_OVER_RATE(pinj_33l|pinj_33l),C8,pinj_33l|pinj_33l,E,E_DENOM_SIGN_CHANGE,,,rate,neutral_beams
LEVEL_OVER_RATE(pinj_33l|pinj_33r),C8,pinj_33l|pinj_33r,E,E_DENOM_SIGN_CHANGE,,,rate,neutral_beams
LEVEL_OVER_RATE(pinj_33l|tinj),C8,pinj_33l|tinj,E,E_DENOM_SIGN_CHANGE,,,rate,neutral_beams
LEVEL_OVER_RATE(pinj_33l|ece1),C8,pinj_33l|ece1,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33l|ece2),C8,pinj_33l|ece2,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33l|ece3),C8,pinj_33l|ece3,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33l|ece4),C8,pinj_33l|ece4,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33l|ece5),C8,pinj_33l|ece5,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33l|ece6),C8,pinj_33l|ece6,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33l|ece7),C8,pinj_33l|ece7,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33l|ece8),C8,pinj_33l|ece8,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33l|ece9),C8,pinj_33l|ece9,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33l|ece10),C8,pinj_33l|ece10,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33l|ece11),C8,pinj_33l|ece11,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33l|ece12),C8,pinj_33l|ece12,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33l|ece13),C8,pinj_33l|ece13,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33l|ece14),C8,pinj_33l|ece14,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33l|ece15),C8,pinj_33l|ece15,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33l|ece16),C8,pinj_33l|ece16,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33l|ece18),C8,pinj_33l|ece18,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33l|ece19),C8,pinj_33l|ece19,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33l|ece20),C8,pinj_33l|ece20,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33l|ece21),C8,pinj_33l|ece21,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33l|ece22),C8,pinj_33l|ece22,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33l|ece25),C8,pinj_33l|ece25,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33l|ece27),C8,pinj_33l|ece27,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33l|ece28),C8,pinj_33l|ece28,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33l|ece29),C8,pinj_33l|ece29,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33l|ece30),C8,pinj_33l|ece30,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33l|ece31),C8,pinj_33l|ece31,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33l|ece33),C8,pinj_33l|ece33,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33l|ece35),C8,pinj_33l|ece35,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33l|ece36),C8,pinj_33l|ece36,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33l|ece37),C8,pinj_33l|ece37,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33l|ece38),C8,pinj_33l|ece38,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33l|ece39),C8,pinj_33l|ece39,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33l|cerqrott3),C8,pinj_33l|cerqrott3,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|neutral_beams
LEVEL_OVER_RATE(pinj_33l|cerqrott6),C8,pinj_33l|cerqrott6,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|neutral_beams
LEVEL_OVER_RATE(pinj_33l|cerqrott8),C8,pinj_33l|cerqrott8,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|neutral_beams
LEVEL_OVER_RATE(pinj_33l|cerqrott10),C8,pinj_33l|cerqrott10,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|neutral_beams
LEVEL_OVER_RATE(pinj_33l|cerqrott11),C8,pinj_33l|cerqrott11,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|neutral_beams
LEVEL_OVER_RATE(pinj_33l|cerqrott12),C8,pinj_33l|cerqrott12,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|neutral_beams
LEVEL_OVER_RATE(pinj_33l|cerqrott13),C8,pinj_33l|cerqrott13,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|neutral_beams
LEVEL_OVER_RATE(pinj_33l|cerqtit3),C8,pinj_33l|cerqtit3,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|neutral_beams
LEVEL_OVER_RATE(pinj_33l|cerqtit6),C8,pinj_33l|cerqtit6,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|neutral_beams
LEVEL_OVER_RATE(pinj_33l|cerqtit8),C8,pinj_33l|cerqtit8,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|neutral_beams
LEVEL_OVER_RATE(pinj_33l|cerqtit10),C8,pinj_33l|cerqtit10,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|neutral_beams
LEVEL_OVER_RATE(pinj_33l|cerqtit11),C8,pinj_33l|cerqtit11,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|neutral_beams
LEVEL_OVER_RATE(pinj_33l|cerqtit12),C8,pinj_33l|cerqtit12,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|neutral_beams
LEVEL_OVER_RATE(pinj_33l|cerqtit13),C8,pinj_33l|cerqtit13,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|neutral_beams
LEVEL_OVER_RATE(pinj_33r|bt),C8,pinj_33r|bt,E,E_DENOM_SIGN_CHANGE,,,rate,magnetics|neutral_beams
LEVEL_OVER_RATE(pinj_33r|ip),C8,pinj_33r|ip,E,E_DENOM_SIGN_CHANGE,,,rate,magnetics|neutral_beams
LEVEL_OVER_RATE(pinj_33r|gasa),C8,pinj_33r|gasa,E,E_DENOM_SIGN_CHANGE,,,rate,gas_injection|neutral_beams
LEVEL_OVER_RATE(pinj_33r|gasb),C8,pinj_33r|gasb,E,E_DENOM_SIGN_CHANGE,,,rate,gas_injection|neutral_beams
LEVEL_OVER_RATE(pinj_33r|gasc),C8,pinj_33r|gasc,E,E_DENOM_SIGN_CHANGE,,,rate,gas_injection|neutral_beams
LEVEL_OVER_RATE(pinj_33r|gasd),C8,pinj_33r|gasd,E,E_DENOM_SIGN_CHANGE,,,rate,gas_injection|neutral_beams
LEVEL_OVER_RATE(pinj_33r|pinj),C8,pinj_33r|pinj,E,E_DENOM_SIGN_CHANGE,,,rate,neutral_beams
LEVEL_OVER_RATE(pinj_33r|pinj_15l),C8,pinj_33r|pinj_15l,E,E_DENOM_SIGN_CHANGE,,,rate,neutral_beams
LEVEL_OVER_RATE(pinj_33r|pinj_15r),C8,pinj_33r|pinj_15r,E,E_DENOM_SIGN_CHANGE,,,rate,neutral_beams
LEVEL_OVER_RATE(pinj_33r|pinj_21l),C8,pinj_33r|pinj_21l,E,E_DENOM_RMS_ZERO,,,rate,neutral_beams
LEVEL_OVER_RATE(pinj_33r|pinj_21r),C8,pinj_33r|pinj_21r,E,E_DENOM_RMS_ZERO,,,rate,neutral_beams
LEVEL_OVER_RATE(pinj_33r|pinj_30l),C8,pinj_33r|pinj_30l,E,E_DENOM_SIGN_CHANGE,,,rate,neutral_beams
LEVEL_OVER_RATE(pinj_33r|pinj_30r),C8,pinj_33r|pinj_30r,E,E_DENOM_SIGN_CHANGE,,,rate,neutral_beams
LEVEL_OVER_RATE(pinj_33r|pinj_33l),C8,pinj_33r|pinj_33l,E,E_DENOM_SIGN_CHANGE,,,rate,neutral_beams
LEVEL_OVER_RATE(pinj_33r|pinj_33r),C8,pinj_33r|pinj_33r,E,E_DENOM_SIGN_CHANGE,,,rate,neutral_beams
LEVEL_OVER_RATE(pinj_33r|tinj),C8,pinj_33r|tinj,E,E_DENOM_SIGN_CHANGE,,,rate,neutral_beams
LEVEL_OVER_RATE(pinj_33r|ece1),C8,pinj_33r|ece1,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33r|ece2),C8,pinj_33r|ece2,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33r|ece3),C8,pinj_33r|ece3,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33r|ece4),C8,pinj_33r|ece4,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33r|ece5),C8,pinj_33r|ece5,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33r|ece6),C8,pinj_33r|ece6,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33r|ece7),C8,pinj_33r|ece7,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33r|ece8),C8,pinj_33r|ece8,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33r|ece9),C8,pinj_33r|ece9,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33r|ece10),C8,pinj_33r|ece10,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33r|ece11),C8,pinj_33r|ece11,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33r|ece12),C8,pinj_33r|ece12,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33r|ece13),C8,pinj_33r|ece13,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33r|ece14),C8,pinj_33r|ece14,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33r|ece15),C8,pinj_33r|ece15,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33r|ece16),C8,pinj_33r|ece16,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33r|ece18),C8,pinj_33r|ece18,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33r|ece19),C8,pinj_33r|ece19,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33r|ece20),C8,pinj_33r|ece20,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33r|ece21),C8,pinj_33r|ece21,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33r|ece22),C8,pinj_33r|ece22,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33r|ece25),C8,pinj_33r|ece25,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33r|ece27),C8,pinj_33r|ece27,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33r|ece28),C8,pinj_33r|ece28,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33r|ece29),C8,pinj_33r|ece29,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33r|ece30),C8,pinj_33r|ece30,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33r|ece31),C8,pinj_33r|ece31,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33r|ece33),C8,pinj_33r|ece33,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33r|ece35),C8,pinj_33r|ece35,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33r|ece36),C8,pinj_33r|ece36,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33r|ece37),C8,pinj_33r|ece37,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33r|ece38),C8,pinj_33r|ece38,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33r|ece39),C8,pinj_33r|ece39,E,E_DENOM_SIGN_CHANGE,,,rate,ece_te_profile|neutral_beams
LEVEL_OVER_RATE(pinj_33r|cerqrott3),C8,pinj_33r|cerqrott3,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|neutral_beams
LEVEL_OVER_RATE(pinj_33r|cerqrott6),C8,pinj_33r|cerqrott6,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|neutral_beams
LEVEL_OVER_RATE(pinj_33r|cerqrott8),C8,pinj_33r|cerqrott8,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|neutral_beams
LEVEL_OVER_RATE(pinj_33r|cerqrott10),C8,pinj_33r|cerqrott10,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|neutral_beams
LEVEL_OVER_RATE(pinj_33r|cerqrott11),C8,pinj_33r|cerqrott11,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|neutral_beams
LEVEL_OVER_RATE(pinj_33r|cerqrott12),C8,pinj_33r|cerqrott12,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|neutral_beams
LEVEL_OVER_RATE(pinj_33r|cerqrott13),C8,pinj_33r|cerqrott13,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|neutral_beams
LEVEL_OVER_RATE(pinj_33r|cerqtit3),C8,pinj_33r|cerqtit3,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|neutral_beams
LEVEL_OVER_RATE(pinj_33r|cerqtit6),C8,pinj_33r|cerqtit6,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|neutral_beams
LEVEL_OVER_RATE(pinj_33r|cerqtit8),C8,pinj_33r|cerqtit8,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|neutral_beams
LEVEL_OVER_RATE(pinj_33r|cerqtit10),C8,pinj_33r|cerqtit10,E,E_DENOM_SIGN_CHANGE,,,rate,cer_rotation_ti|neutral_beams
