coordinate_id,constructor,ordered_operands,class_B,class_A,class_C,class_G,class_F,class_D_finite,class_D_constant,class_E_denominator,class_H_leakage,value_min,value_max,admissible,first_rejecting_class,rejection_reason
PHASE(ece29|ece13),C4,ece29|ece13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|ece14),C4,ece29|ece14,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|ece15),C4,ece29|ece15,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|ece16),C4,ece29|ece16,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|ece18),C4,ece29|ece18,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|ece19),C4,ece29|ece19,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|ece20),C4,ece29|ece20,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|ece21),C4,ece29|ece21,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|ece22),C4,ece29|ece22,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|ece25),C4,ece29|ece25,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|ece27),C4,ece29|ece27,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|ece28),C4,ece29|ece28,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|ece30),C4,ece29|ece30,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|ece31),C4,ece29|ece31,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|ece33),C4,ece29|ece33,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|ece35),C4,ece29|ece35,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|ece36),C4,ece29|ece36,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|ece37),C4,ece29|ece37,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|ece38),C4,ece29|ece38,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|ece39),C4,ece29|ece39,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|cerqrott3),C4,ece29|cerqrott3,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|cerqrott6),C4,ece29|cerqrott6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|cerqrott8),C4,ece29|cerqrott8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|cerqrott10),C4,ece29|cerqrott10,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|cerqrott11),C4,ece29|cerqrott11,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|cerqrott12),C4,ece29|cerqrott12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|cerqrott13),C4,ece29|cerqrott13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|cerqtit3),C4,ece29|cerqtit3,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|cerqtit6),C4,ece29|cerqtit6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|cerqtit8),C4,ece29|cerqtit8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|cerqtit10),C4,ece29|cerqtit10,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|cerqtit11),C4,ece29|cerqtit11,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|cerqtit12),C4,ece29|cerqtit12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|cerqtit13),C4,ece29|cerqtit13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|bt),C4,ece30|bt,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|ip),C4,ece30|ip,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|gasa),C4,ece30|gasa,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|gasb),C4,ece30|gasb,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|gasc),C4,ece30|gasc,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|gasd),C4,ece30|gasd,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|pinj),C4,ece30|pinj,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|pinj_15l),C4,ece30|pinj_15l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|pinj_15r),C4,ece30|pinj_15r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|pinj_21l),C4,ece30|pinj_21l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_RMS_ZERO
PHASE(ece30|pinj_21r),C4,ece30|pinj_21r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_RMS_ZERO
PHASE(ece30|pinj_30l),C4,ece30|pinj_30l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|pinj_30r),C4,ece30|pinj_30r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|pinj_33l),C4,ece30|pinj_33l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|pinj_33r),C4,ece30|pinj_33r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|tinj),C4,ece30|tinj,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|ece1),C4,ece30|ece1,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|ece2),C4,ece30|ece2,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|ece3),C4,ece30|ece3,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|ece4),C4,ece30|ece4,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|ece5),C4,ece30|ece5,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|ece6),C4,ece30|ece6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|ece7),C4,ece30|ece7,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|ece8),C4,ece30|ece8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|ece9),C4,ece30|ece9,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|ece10),C4,ece30|ece10,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|ece11),C4,ece30|ece11,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|ece12),C4,ece30|ece12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|ece13),C4,ece30|ece13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|ece14),C4,ece30|ece14,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|ece15),C4,ece30|ece15,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|ece16),C4,ece30|ece16,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|ece18),C4,ece30|ece18,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|ece19),C4,ece30|ece19,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|ece20),C4,ece30|ece20,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|ece21),C4,ece30|ece21,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|ece22),C4,ece30|ece22,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|ece25),C4,ece30|ece25,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|ece27),C4,ece30|ece27,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|ece28),C4,ece30|ece28,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|ece29),C4,ece30|ece29,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|ece31),C4,ece30|ece31,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|ece33),C4,ece30|ece33,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|ece35),C4,ece30|ece35,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|ece36),C4,ece30|ece36,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|ece37),C4,ece30|ece37,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|ece38),C4,ece30|ece38,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|ece39),C4,ece30|ece39,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|cerqrott3),C4,ece30|cerqrott3,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|cerqrott6),C4,ece30|cerqrott6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|cerqrott8),C4,ece30|cerqrott8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|cerqrott10),C4,ece30|cerqrott10,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|cerqrott11),C4,ece30|cerqrott11,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|cerqrott12),C4,ece30|cerqrott12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|cerqrott13),C4,ece30|cerqrott13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|cerqtit3),C4,ece30|cerqtit3,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|cerqtit6),C4,ece30|cerqtit6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|cerqtit8),C4,ece30|cerqtit8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|cerqtit10),C4,ece30|cerqtit10,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|cerqtit11),C4,ece30|cerqtit11,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|cerqtit12),C4,ece30|cerqtit12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece30|cerqtit13),C4,ece30|cerqtit13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|bt),C4,ece31|bt,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|ip),C4,ece31|ip,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|gasa),C4,ece31|gasa,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|gasb),C4,ece31|gasb,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|gasc),C4,ece31|gasc,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|gasd),C4,ece31|gasd,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|pinj),C4,ece31|pinj,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|pinj_15l),C4,ece31|pinj_15l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|pinj_15r),C4,ece31|pinj_15r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|pinj_21l),C4,ece31|pinj_21l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_RMS_ZERO
PHASE(ece31|pinj_21r),C4,ece31|pinj_21r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_RMS_ZERO
PHASE(ece31|pinj_30l),C4,ece31|pinj_30l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|pinj_30r),C4,ece31|pinj_30r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|pinj_33l),C4,ece31|pinj_33l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|pinj_33r),C4,ece31|pinj_33r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|tinj),C4,ece31|tinj,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|ece1),C4,ece31|ece1,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|ece2),C4,ece31|ece2,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|ece3),C4,ece31|ece3,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|ece4),C4,ece31|ece4,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|ece5),C4,ece31|ece5,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|ece6),C4,ece31|ece6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|ece7),C4,ece31|ece7,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|ece8),C4,ece31|ece8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|ece9),C4,ece31|ece9,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|ece10),C4,ece31|ece10,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|ece11),C4,ece31|ece11,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|ece12),C4,ece31|ece12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|ece13),C4,ece31|ece13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|ece14),C4,ece31|ece14,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|ece15),C4,ece31|ece15,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|ece16),C4,ece31|ece16,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|ece18),C4,ece31|ece18,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|ece19),C4,ece31|ece19,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|ece20),C4,ece31|ece20,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|ece21),C4,ece31|ece21,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|ece22),C4,ece31|ece22,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|ece25),C4,ece31|ece25,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|ece27),C4,ece31|ece27,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|ece28),C4,ece31|ece28,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|ece29),C4,ece31|ece29,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|ece30),C4,ece31|ece30,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|ece33),C4,ece31|ece33,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|ece35),C4,ece31|ece35,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|ece36),C4,ece31|ece36,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|ece37),C4,ece31|ece37,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|ece38),C4,ece31|ece38,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|ece39),C4,ece31|ece39,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|cerqrott3),C4,ece31|cerqrott3,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|cerqrott6),C4,ece31|cerqrott6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|cerqrott8),C4,ece31|cerqrott8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|cerqrott10),C4,ece31|cerqrott10,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|cerqrott11),C4,ece31|cerqrott11,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|cerqrott12),C4,ece31|cerqrott12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|cerqrott13),C4,ece31|cerqrott13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|cerqtit3),C4,ece31|cerqtit3,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|cerqtit6),C4,ece31|cerqtit6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|cerqtit8),C4,ece31|cerqtit8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|cerqtit10),C4,ece31|cerqtit10,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|cerqtit11),C4,ece31|cerqtit11,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|cerqtit12),C4,ece31|cerqtit12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece31|cerqtit13),C4,ece31|cerqtit13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|bt),C4,ece33|bt,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|ip),C4,ece33|ip,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|gasa),C4,ece33|gasa,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|gasb),C4,ece33|gasb,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|gasc),C4,ece33|gasc,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|gasd),C4,ece33|gasd,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|pinj),C4,ece33|pinj,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|pinj_15l),C4,ece33|pinj_15l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|pinj_15r),C4,ece33|pinj_15r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|pinj_21l),C4,ece33|pinj_21l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_RMS_ZERO
PHASE(ece33|pinj_21r),C4,ece33|pinj_21r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_RMS_ZERO
PHASE(ece33|pinj_30l),C4,ece33|pinj_30l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|pinj_30r),C4,ece33|pinj_30r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|pinj_33l),C4,ece33|pinj_33l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|pinj_33r),C4,ece33|pinj_33r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|tinj),C4,ece33|tinj,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|ece1),C4,ece33|ece1,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|ece2),C4,ece33|ece2,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|ece3),C4,ece33|ece3,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|ece4),C4,ece33|ece4,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|ece5),C4,ece33|ece5,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|ece6),C4,ece33|ece6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|ece7),C4,ece33|ece7,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|ece8),C4,ece33|ece8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|ece9),C4,ece33|ece9,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|ece10),C4,ece33|ece10,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|ece11),C4,ece33|ece11,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|ece12),C4,ece33|ece12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|ece13),C4,ece33|ece13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|ece14),C4,ece33|ece14,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|ece15),C4,ece33|ece15,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|ece16),C4,ece33|ece16,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|ece18),C4,ece33|ece18,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|ece19),C4,ece33|ece19,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|ece20),C4,ece33|ece20,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|ece21),C4,ece33|ece21,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|ece22),C4,ece33|ece22,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|ece25),C4,ece33|ece25,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|ece27),C4,ece33|ece27,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|ece28),C4,ece33|ece28,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|ece29),C4,ece33|ece29,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|ece30),C4,ece33|ece30,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|ece31),C4,ece33|ece31,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|ece35),C4,ece33|ece35,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|ece36),C4,ece33|ece36,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|ece37),C4,ece33|ece37,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|ece38),C4,ece33|ece38,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|ece39),C4,ece33|ece39,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|cerqrott3),C4,ece33|cerqrott3,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|cerqrott6),C4,ece33|cerqrott6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|cerqrott8),C4,ece33|cerqrott8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece33|cerqrott10),C4,ece33|cerqrott10,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
