fold,shot_id,era,block,REL_nrmse,REL_rmse,scale,log10_kappa,B0_nrmse,B1_nrmse,B1A_nrmse,B2_nrmse,B3_nrmse,H0_nrmse
4,161414,earlier,B,0.1482919833253512,8.697061042982529e+17,5.86482212184138e+18,1.783580070879757,0.8678850287579325,0.3604643041703105,0.2560577528118871,0.2086292731528464,0.269887481151698,0.20914075919849148
4,161414,earlier,C,0.10139603033585937,5.549754702164793e+17,5.473345143574212e+18,1.7795532678733108,0.5661969147443373,0.09363236393245884,0.18039115650069829,0.10225377183390867,0.08888915910408736,0.10011646360654522
4,165029,earlier,A,0.2146974564987517,2.130840660815209e+18,9.924852839733563e+18,1.847535102307812,0.8435663238119089,0.1061429852600056,0.2801778152232406,0.15715277114458034,0.1035319045537858,0.15889981180141616
4,165029,earlier,B,0.11990518892686575,1.092185238864992e+18,9.108740402645567e+18,1.8428508146593356,0.3867037374797563,0.13774431598641806,0.33204662335579177,0.23630926268102018,0.16454148959070247,0.2534431033650669
4,165029,earlier,C,0.11320591472321118,9.132214344212319e+17,8.066905661723252e+18,1.8032231188138999,0.4771207654260125,0.06856847133465886,0.16840788531132206,0.11470030743089889,0.0705708573952971,0.12342177263106462
4,165955,earlier,A,0.17854876485872895,1.8333974889463168e+18,1.0268329161486692e+19,1.6541126437521578,0.7679634984800366,0.509176143454232,0.9326486116010495,0.2118229819634547,0.16825107500502687,0.21924467060206773
4,165955,earlier,B,0.41699077558071984,3.714503514902722e+18,8.907879340327708e+18,1.6677708926915618,0.037290723496502025,0.07543023607993955,0.20484715560876432,0.08093231904066418,0.0811072981929835,0.07823648577630116
4,165955,earlier,C,0.24692826650383637,1.9054896150290314e+18,7.716773952241823e+18,1.6596942176278404,0.1772380039451373,0.06419923484468348,0.099797817093103,0.13413733428163457,0.14940944207382897,0.12052923245844932
4,187017,earlier,A,0.2137751072526528,1.5144904118189747e+18,7.084503108348602e+18,1.5504796174695437,1.1096405362828348,0.3654391134074236,0.23884431811793222,0.7322420946117632,0.644563613264258,0.8405258967396291
4,187017,earlier,B,0.2049025467989584,1.6297171662967055e+18,7.953620839548248e+18,1.457664649728898,1.9908101989223321,0.4966039047904409,0.0760228983470926,0.9212357295658828,2.120493853972382,0.9380732485322307
4,187017,earlier,C,0.30181732170433473,3.4069389632628895e+18,1.1288082950389387e+19,1.5062758589701637,1.827585757793885,0.303063808136147,0.7546231095058331,0.8513445466990186,3.5676637262726167,0.9027790451885237
4,187024,earlier,A,1.3336446055946167,2.1680335696035617e+18,1.6256456634014019e+18,1.551876028003015,0.9783407758756026,0.8933038658832574,0.6010213802689457,0.5171712355749994,1.7077884199916669,0.52457427293168
4,187024,earlier,B,1.2242791998671823,2.6041213572000835e+18,2.1270649354188124e+18,1.5718745164355483,2.1527896245128346,0.2186003776930137,0.5502563252245259,0.8166060773612498,0.4791656235382607,0.753517531812362
4,187024,earlier,C,0.2017297913176906,5.754120308259305e+17,2.852389957216349e+18,1.6395435845439823,0.5654629680270219,0.5336388070009904,0.735236719653306,0.17379629751711795,0.3593815023289485,0.19118215117999554
4,189652,later,A,0.12614017221700086,2.252068496447049e+18,1.7853697651314295e+19,1.7027201650956774,2.302726633590599,0.35959451158976397,0.6736742920660301,1.457540836589646,0.35507974144237553,1.4368914336516445
4,189652,later,B,0.12178511795875391,2.967510837793176e+18,2.4366777218200097e+19,1.6952597360994965,1.2239173010274025,0.08237550070552888,0.35824427836184436,0.11478310608227947,0.09022037401382639,0.09775345236965753
4,189652,later,C,0.31140661814845266,7.513330750202861e+18,2.4127074738729964e+19,1.6399686880875441,0.38406922219491896,0.2008661921742028,0.32683232264978085,0.14828945560771603,0.3108915228142954,0.15695740120657078
4,195268,later,A,0.24811962733438694,2.2578110541488108e+18,9.099687430636005e+18,1.7840208727790614,0.7892193730992133,0.5628490904329199,0.3844269160427658,0.2378685344556836,0.2799256685083069,0.2299851322740138
4,195268,later,B,0.1203795538361432,1.2300785429681047e+18,1.0218334457714043e+19,1.6832437970632745,1.4119517935607995,0.20129824289911202,0.17625280051083703,0.17457344543608067,0.07943538208907455,0.17588869279861188
4,195268,later,C,0.22716366643730607,2.501010064365705e+18,1.1009727495554173e+19,1.6471941988220458,1.1420023078494417,0.19782640693126988,0.3186644802058468,0.5409036197091447,0.6062542881923264,0.550600923973754
4,195642,later,A,0.07607443308022076,1.4538545303874227e+18,1.911094794297485e+19,1.6688619110380722,1.2938213921355137,0.0754578093128507,0.6297301180828897,0.11323363885154208,0.09234177339570707,0.1072359110746437
4,195642,later,B,0.07081974977838265,1.37766080095938e+18,1.9453059425803047e+19,1.6927907511789781,0.825739782261802,0.0586702195257317,0.22747376263565725,0.08338553640146851,0.03527769771958763,0.08161932389682341
4,195642,later,C,0.05214797735317713,9.50222838043885e+17,1.8221662397534818e+19,1.6989717318005384,0.588536766103509,0.055915478990078586,0.1789548572068089,0.05786866275704477,0.029709005626718892,0.0540000698675245
4,195651,later,A,0.18010286548835416,2.843252862595748e+18,1.5786827460441481e+19,1.8302939872273118,1.201354232776603,0.07137459382359793,0.4528370225091492,0.1596355057904671,0.3042946642465892,0.16079738340860794
4,195651,later,B,0.050351949086216465,8.031913466172625e+17,1.5951544303517958e+19,1.7597247594823107,0.9146432115761329,0.08601818308227495,0.23427713402933273,0.053686443972490616,0.041785498202750786,0.05105617328651641
4,195651,later,C,0.076454629257729,1.1608451797150477e+18,1.5183451819533804e+19,1.6945283153297412,0.6981799557879409,0.21587538722039656,0.39637600512996407,0.09588525823025228,0.05253702053853789,0.10142751731855651
5,160720,earlier,A,0.37548058298109016,3.5619714453062226e+18,9.486433138636118e+18,1.4745203448827693,0.8293652078496262,0.17449086368221342,0.5333159227055803,0.46430729311065694,0.34327232518072875,0.43621897661038994
5,160720,earlier,B,0.20784454423248835,1.8561429713328387e+18,8.930438747800931e+18,1.482788903959768,1.147311921423639,0.22770146565958213,0.09112738390475149,0.1288889379782248,0.2496185750618865,0.13373885538920963
5,160720,earlier,C,0.15551943318507286,1.8418957831865777e+18,1.1843508849435335e+19,1.4342470218839534,2.338850041216703,0.1474845818434798,0.6781829624738863,0.4705403644827077,0.0991230421185964,0.4456005233544686
5,165017,earlier,A,0.43073296007689416,5.55360921310723e+18,1.2893392723221838e+19,1.6184703440080344,0.7176328194606171,0.7907191856153449,1.3520331050730752,0.35905327863293723,0.30755321263764096,0.40630098548868415
5,165017,earlier,B,0.24666331078259726,2.753549959208681e+18,1.1163192249679927e+19,1.5893643432693036,0.3419950388916706,0.14264721751704146,0.28662916955237866,0.1371095206948064,0.19396604181754468,0.13424686047961168
5,165017,earlier,C,0.1888668091133645,1.8692989912384525e+18,9.897445718566853e+18,1.5785946758999376,0.33709689028751366,0.12667892514052628,0.08381611517343988,0.10455357818702146,0.15792771268761993,0.11004226620299185
5,165031,earlier,A,0.28001428160559716,2.9795818341586345e+18,1.0640820950537818e+19,1.585426905783552,0.9900533600686665,0.2283190636899939,0.6795828863745517,0.29306397325206535,0.14974773130416574,0.31489731190482256
5,165031,earlier,B,0.11421464714342754,1.1396592583037064e+18,9.978223343566035e+18,1.504925109678276,0.623772542812983,1.337135014624912,1.7988003749507842,0.13667473498585223,0.2387445062672564,0.14566994168897374
5,165031,earlier,C,0.23316069457953056,2.1128797717485842e+18,9.061903746507694e+18,1.4411046436331347,0.6413687470113039,0.1305669000199323,0.15469174047217416,0.12254966459197761,0.07590441355165492,0.12816125343936682
5,165965,earlier,A,0.3209990664378017,3.469882294100015e+18,1.0809633599891968e+19,1.552599902650094,0.6456772861151393,0.2313455188518521,0.6031097013256802,0.08263459346525205,0.13360800466599704,0.08282223252250684
5,165965,earlier,B,0.1019855797989351,9.60422896388963e+17,9.4172421069963e+18,1.605805247805792,0.38798115835731084,0.0928925470397318,0.28014332297287253,0.09223520888931279,0.12419865398989817,0.09216195793072621
5,165965,earlier,C,0.13321115399289823,1.1125752599395165e+18,8.351967733864315e+18,1.6006862323797197,0.39026739047593423,0.11961278087685895,0.26035062154400895,0.08956869553617704,0.08203800734496325,0.09161161760948379
5,187018,earlier,A,0.27069365039553617,2.1618283149474153e+18,7.986254246409412e+18,1.2096860732788388,1.3027285707035539,0.3753255410683359,0.21421072092319532,0.5338638531737963,1.6189152133454763,0.44286964474255824
5,187018,earlier,B,0.1446815432965231,1.3664612868669898e+18,9.444613706300074e+18,1.2111248307686582,2.260720742769083,0.5756779298753528,0.09242037993916943,0.2562729386586435,0.6958711399699472,0.21277454037979135
5,187018,earlier,C,0.3497939688151547,4.603436859709102e+18,1.3160423764029348e+19,1.388221851315948,1.5448869349682726,0.11408548849966227,0.48002806159507544,0.7555220782280012,0.6868681883341453,0.7522571073571866
5,189646,later,A,0.3408813047170957,4.946703370241232e+18,1.4511512663760194e+19,1.6397019776724586,1.4411475306784012,0.4259410643713754,0.0824841636845996,1.6199463774611342,0.14032407644635178,1.988616346389119
5,189646,later,B,0.4093920410589841,6.510075536897191e+18,1.5901812648964608e+19,1.4353447881688117,1.1744897334847795,0.14270424470428614,0.16460404291370423,0.4852264952789983,1.0491878020915013,0.48768348340685064
5,189646,later,C,0.29380873927128803,4.703630442987145e+18,1.6009157708015118e+19,1.4294160792109216,0.6863059702976037,0.19268952302361358,0.3727804289799423,0.17750036081725612,0.13456321831327572,0.16655031059688158
5,195261,later,A,0.22849508892121245,2.094154118121644e+18,9.16498524326591e+18,1.5410590268660374,0.9973158216246505,0.23869996361921575,0.20825533728598977,0.3282508191931488,0.4358652538587401,0.3621212782363856
5,195261,later,B,0.11130653442970974,9.649546175718493e+17,8.66934383067348e+18,1.5632143758498813,0.7685060025640554,0.11728669960464497,0.3066227074390041,0.07700849452712916,0.058006686547937794,0.07800105957382517
5,195261,later,C,0.09318789966246921,7.781286605908924e+17,8.35010407369744e+18,1.4202599847028468,0.7280745570922348,0.17068169969701374,0.1321385896046156,0.09159806934392133,0.06827604926257502,0.08365176298746073
5,195269,later,A,0.07834491215982782,7.016122522813523e+17,8.955428411867075e+18,1.773567813063056,0.40155198834247846,0.20217393955814494,0.04875703749460428,0.11889675478513007,0.10895898731086417,0.11619151446431761
5,195269,later,B,0.1784082735033788,1.6006903452294016e+18,8.972063423948144e+18,1.6279714979505029,1.351054580983347,0.5365770499888207,1.0238220786952268,0.20807574021768965,0.18509938953680713,0.20639190458609025
5,195269,later,C,0.13253708968583475,1.1646577734549944e+18,8.787410197520508e+18,1.4810449573556899,0.20350330774001457,0.08649882431606473,0.18870086938820607,0.11953212103608937,0.14123918326314466,0.11691989918163241
5,195645,later,A,0.09649086798563175,1.8929836614998147e+18,1.9618267521250767e+19,1.5712928761096219,1.437957747499406,0.0889193223761216,0.530623821848209,0.37376013790586055,0.13417930099786168,0.3487612329738098
5,195645,later,B,0.11456756634221611,2.3793810579696404e+18,2.076836520086646e+19,1.5661056072087962,0.7629337541732137,0.27373079699182956,0.4832260105225538,0.15133081156174452,0.13665284425190083,0.15134970670891876
5,195645,later,C,0.07803260913000082,1.4699371875576794e+18,1.8837473255684588e+19,1.4992628602222478,0.2603396779017443,0.09426349304614155,0.04765594644795018,0.12397226839594465,0.0478205160256279,0.1323398114606604
5,195652,later,A,0.07836184428455469,1.2937942501485228e+18,1.651051301766685e+19,1.5398434482035954,1.265843532685733,0.10328077725668738,0.41632913655940057,0.10830624907916224,0.043863461934009064,0.0999613477429866
5,195652,later,B,0.07688541180003998,1.2955063330818908e+18,1.6849832793393676e+19,1.5345355588793925,0.7034175635476893,0.15544238110403774,0.3692427023318486,0.07314006418574015,0.17878361709431684,0.07179217517178814
5,195652,later,C,0.12652417720312883,1.9247778222202074e+18,1.5212727438883588e+19,1.4839180683581148,0.2862038751278802,0.06830693059010809,0.18391401430004975,0.0461900376122761,0.029720455756894165,0.04523792807028133
