coordinate_id,constructor,operands,first_rejecting_class,rejection_reason,value_min,value_max
"RATIO(ece3,cerqrott13)",C3,ece3|cerqrott13,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece3,cerqtit6)",C3,ece3|cerqtit6,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece3,cerqtit8)",C3,ece3|cerqtit8,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece3,cerqtit12)",C3,ece3|cerqtit12,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece3,cerqtit13)",C3,ece3|cerqtit13,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece4,prmtan_teped)",C3,ece4|prmtan_teped,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece4,fs04)",C3,ece4|fs04,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece4,fs03da)",C3,ece4|fs03da,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece4,fs04da)",C3,ece4|fs04da,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece4,fs05da)",C3,ece4|fs05da,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece4,gasa)",C3,ece4|gasa,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece4,gasb)",C3,ece4|gasb,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece4,gasc)",C3,ece4|gasc,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece4,gasd)",C3,ece4|gasd,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece4,pinj)",C3,ece4|pinj,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece4,pinj_15l)",C3,ece4|pinj_15l,E,E_DENOM_ZERO_VALUE,,
"RATIO(ece4,pinj_15r)",C3,ece4|pinj_15r,E,E_DENOM_ZERO_VALUE,,
"RATIO(ece4,pinj_21l)",C3,ece4|pinj_21l,E,E_DENOM_RMS_ZERO,,
"RATIO(ece4,pinj_21r)",C3,ece4|pinj_21r,E,E_DENOM_RMS_ZERO,,
"RATIO(ece4,pinj_30l)",C3,ece4|pinj_30l,E,E_DENOM_ZERO_VALUE,,
"RATIO(ece4,pinj_30r)",C3,ece4|pinj_30r,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece4,pinj_33l)",C3,ece4|pinj_33l,E,E_DENOM_ZERO_VALUE,,
"RATIO(ece4,pinj_33r)",C3,ece4|pinj_33r,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece4,tinj)",C3,ece4|tinj,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece4,cerqrott3)",C3,ece4|cerqrott3,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece4,cerqrott6)",C3,ece4|cerqrott6,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece4,cerqrott8)",C3,ece4|cerqrott8,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece4,cerqrott10)",C3,ece4|cerqrott10,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece4,cerqrott11)",C3,ece4|cerqrott11,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece4,cerqrott12)",C3,ece4|cerqrott12,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece4,cerqrott13)",C3,ece4|cerqrott13,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece4,cerqtit6)",C3,ece4|cerqtit6,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece4,cerqtit8)",C3,ece4|cerqtit8,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece4,cerqtit12)",C3,ece4|cerqtit12,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece4,cerqtit13)",C3,ece4|cerqtit13,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece5,prmtan_teped)",C3,ece5|prmtan_teped,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece5,fs04)",C3,ece5|fs04,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece5,fs03da)",C3,ece5|fs03da,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece5,fs04da)",C3,ece5|fs04da,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece5,fs05da)",C3,ece5|fs05da,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece5,gasa)",C3,ece5|gasa,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece5,gasb)",C3,ece5|gasb,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece5,gasc)",C3,ece5|gasc,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece5,gasd)",C3,ece5|gasd,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece5,pinj)",C3,ece5|pinj,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece5,pinj_15l)",C3,ece5|pinj_15l,E,E_DENOM_ZERO_VALUE,,
"RATIO(ece5,pinj_15r)",C3,ece5|pinj_15r,E,E_DENOM_ZERO_VALUE,,
"RATIO(ece5,pinj_21l)",C3,ece5|pinj_21l,E,E_DENOM_RMS_ZERO,,
"RATIO(ece5,pinj_21r)",C3,ece5|pinj_21r,E,E_DENOM_RMS_ZERO,,
"RATIO(ece5,pinj_30l)",C3,ece5|pinj_30l,E,E_DENOM_ZERO_VALUE,,
"RATIO(ece5,pinj_30r)",C3,ece5|pinj_30r,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece5,pinj_33l)",C3,ece5|pinj_33l,E,E_DENOM_ZERO_VALUE,,
"RATIO(ece5,pinj_33r)",C3,ece5|pinj_33r,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece5,tinj)",C3,ece5|tinj,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece5,cerqrott3)",C3,ece5|cerqrott3,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece5,cerqrott6)",C3,ece5|cerqrott6,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece5,cerqrott8)",C3,ece5|cerqrott8,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece5,cerqrott10)",C3,ece5|cerqrott10,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece5,cerqrott11)",C3,ece5|cerqrott11,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece5,cerqrott12)",C3,ece5|cerqrott12,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece5,cerqrott13)",C3,ece5|cerqrott13,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece5,cerqtit6)",C3,ece5|cerqtit6,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece5,cerqtit8)",C3,ece5|cerqtit8,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece5,cerqtit12)",C3,ece5|cerqtit12,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece5,cerqtit13)",C3,ece5|cerqtit13,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece6,prmtan_teped)",C3,ece6|prmtan_teped,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece6,fs04)",C3,ece6|fs04,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece6,fs03da)",C3,ece6|fs03da,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece6,fs04da)",C3,ece6|fs04da,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece6,fs05da)",C3,ece6|fs05da,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece6,gasa)",C3,ece6|gasa,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece6,gasb)",C3,ece6|gasb,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece6,gasc)",C3,ece6|gasc,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece6,gasd)",C3,ece6|gasd,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece6,pinj)",C3,ece6|pinj,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece6,pinj_15l)",C3,ece6|pinj_15l,E,E_DENOM_ZERO_VALUE,,
"RATIO(ece6,pinj_15r)",C3,ece6|pinj_15r,E,E_DENOM_ZERO_VALUE,,
"RATIO(ece6,pinj_21l)",C3,ece6|pinj_21l,E,E_DENOM_RMS_ZERO,,
"RATIO(ece6,pinj_21r)",C3,ece6|pinj_21r,E,E_DENOM_RMS_ZERO,,
"RATIO(ece6,pinj_30l)",C3,ece6|pinj_30l,E,E_DENOM_ZERO_VALUE,,
"RATIO(ece6,pinj_30r)",C3,ece6|pinj_30r,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece6,pinj_33l)",C3,ece6|pinj_33l,E,E_DENOM_ZERO_VALUE,,
"RATIO(ece6,pinj_33r)",C3,ece6|pinj_33r,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece6,tinj)",C3,ece6|tinj,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece6,cerqrott3)",C3,ece6|cerqrott3,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece6,cerqrott6)",C3,ece6|cerqrott6,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece6,cerqrott8)",C3,ece6|cerqrott8,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece6,cerqrott10)",C3,ece6|cerqrott10,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece6,cerqrott11)",C3,ece6|cerqrott11,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece6,cerqrott12)",C3,ece6|cerqrott12,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece6,cerqrott13)",C3,ece6|cerqrott13,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece6,cerqtit6)",C3,ece6|cerqtit6,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece6,cerqtit8)",C3,ece6|cerqtit8,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece6,cerqtit12)",C3,ece6|cerqtit12,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece6,cerqtit13)",C3,ece6|cerqtit13,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece7,prmtan_teped)",C3,ece7|prmtan_teped,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece7,fs04)",C3,ece7|fs04,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece7,fs03da)",C3,ece7|fs03da,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece7,fs04da)",C3,ece7|fs04da,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece7,fs05da)",C3,ece7|fs05da,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece7,gasa)",C3,ece7|gasa,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece7,gasb)",C3,ece7|gasb,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece7,gasc)",C3,ece7|gasc,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece7,gasd)",C3,ece7|gasd,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece7,pinj)",C3,ece7|pinj,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece7,pinj_15l)",C3,ece7|pinj_15l,E,E_DENOM_ZERO_VALUE,,
"RATIO(ece7,pinj_15r)",C3,ece7|pinj_15r,E,E_DENOM_ZERO_VALUE,,
"RATIO(ece7,pinj_21l)",C3,ece7|pinj_21l,E,E_DENOM_RMS_ZERO,,
"RATIO(ece7,pinj_21r)",C3,ece7|pinj_21r,E,E_DENOM_RMS_ZERO,,
"RATIO(ece7,pinj_30l)",C3,ece7|pinj_30l,E,E_DENOM_ZERO_VALUE,,
"RATIO(ece7,pinj_30r)",C3,ece7|pinj_30r,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece7,pinj_33l)",C3,ece7|pinj_33l,E,E_DENOM_ZERO_VALUE,,
"RATIO(ece7,pinj_33r)",C3,ece7|pinj_33r,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece7,tinj)",C3,ece7|tinj,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece7,cerqrott3)",C3,ece7|cerqrott3,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece7,cerqrott6)",C3,ece7|cerqrott6,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece7,cerqrott8)",C3,ece7|cerqrott8,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece7,cerqrott10)",C3,ece7|cerqrott10,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece7,cerqrott11)",C3,ece7|cerqrott11,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece7,cerqrott12)",C3,ece7|cerqrott12,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece7,cerqrott13)",C3,ece7|cerqrott13,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece7,cerqtit6)",C3,ece7|cerqtit6,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece7,cerqtit8)",C3,ece7|cerqtit8,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece7,cerqtit12)",C3,ece7|cerqtit12,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece7,cerqtit13)",C3,ece7|cerqtit13,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece8,prmtan_teped)",C3,ece8|prmtan_teped,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece8,fs04)",C3,ece8|fs04,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece8,fs03da)",C3,ece8|fs03da,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece8,fs04da)",C3,ece8|fs04da,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece8,fs05da)",C3,ece8|fs05da,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece8,gasa)",C3,ece8|gasa,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece8,gasb)",C3,ece8|gasb,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece8,gasc)",C3,ece8|gasc,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece8,gasd)",C3,ece8|gasd,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece8,pinj)",C3,ece8|pinj,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece8,pinj_15l)",C3,ece8|pinj_15l,E,E_DENOM_ZERO_VALUE,,
"RATIO(ece8,pinj_15r)",C3,ece8|pinj_15r,E,E_DENOM_ZERO_VALUE,,
"RATIO(ece8,pinj_21l)",C3,ece8|pinj_21l,E,E_DENOM_RMS_ZERO,,
"RATIO(ece8,pinj_21r)",C3,ece8|pinj_21r,E,E_DENOM_RMS_ZERO,,
"RATIO(ece8,pinj_30l)",C3,ece8|pinj_30l,E,E_DENOM_ZERO_VALUE,,
"RATIO(ece8,pinj_30r)",C3,ece8|pinj_30r,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece8,pinj_33l)",C3,ece8|pinj_33l,E,E_DENOM_ZERO_VALUE,,
"RATIO(ece8,pinj_33r)",C3,ece8|pinj_33r,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece8,tinj)",C3,ece8|tinj,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece8,cerqrott3)",C3,ece8|cerqrott3,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece8,cerqrott6)",C3,ece8|cerqrott6,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece8,cerqrott8)",C3,ece8|cerqrott8,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece8,cerqrott10)",C3,ece8|cerqrott10,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece8,cerqrott11)",C3,ece8|cerqrott11,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece8,cerqrott12)",C3,ece8|cerqrott12,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece8,cerqrott13)",C3,ece8|cerqrott13,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece8,cerqtit6)",C3,ece8|cerqtit6,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece8,cerqtit8)",C3,ece8|cerqtit8,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece8,cerqtit12)",C3,ece8|cerqtit12,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece8,cerqtit13)",C3,ece8|cerqtit13,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece9,prmtan_teped)",C3,ece9|prmtan_teped,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece9,fs04)",C3,ece9|fs04,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece9,fs03da)",C3,ece9|fs03da,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece9,fs04da)",C3,ece9|fs04da,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece9,fs05da)",C3,ece9|fs05da,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece9,gasa)",C3,ece9|gasa,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece9,gasb)",C3,ece9|gasb,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece9,gasc)",C3,ece9|gasc,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece9,gasd)",C3,ece9|gasd,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece9,pinj)",C3,ece9|pinj,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece9,pinj_15l)",C3,ece9|pinj_15l,E,E_DENOM_ZERO_VALUE,,
"RATIO(ece9,pinj_15r)",C3,ece9|pinj_15r,E,E_DENOM_ZERO_VALUE,,
"RATIO(ece9,pinj_21l)",C3,ece9|pinj_21l,E,E_DENOM_RMS_ZERO,,
"RATIO(ece9,pinj_21r)",C3,ece9|pinj_21r,E,E_DENOM_RMS_ZERO,,
"RATIO(ece9,pinj_30l)",C3,ece9|pinj_30l,E,E_DENOM_ZERO_VALUE,,
"RATIO(ece9,pinj_30r)",C3,ece9|pinj_30r,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece9,pinj_33l)",C3,ece9|pinj_33l,E,E_DENOM_ZERO_VALUE,,
"RATIO(ece9,pinj_33r)",C3,ece9|pinj_33r,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece9,tinj)",C3,ece9|tinj,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece9,cerqrott3)",C3,ece9|cerqrott3,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece9,cerqrott6)",C3,ece9|cerqrott6,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece9,cerqrott8)",C3,ece9|cerqrott8,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece9,cerqrott10)",C3,ece9|cerqrott10,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece9,cerqrott11)",C3,ece9|cerqrott11,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece9,cerqrott12)",C3,ece9|cerqrott12,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece9,cerqrott13)",C3,ece9|cerqrott13,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece9,cerqtit6)",C3,ece9|cerqtit6,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece9,cerqtit8)",C3,ece9|cerqtit8,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece9,cerqtit12)",C3,ece9|cerqtit12,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece9,cerqtit13)",C3,ece9|cerqtit13,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece10,prmtan_teped)",C3,ece10|prmtan_teped,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece10,fs04)",C3,ece10|fs04,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece10,fs03da)",C3,ece10|fs03da,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece10,fs04da)",C3,ece10|fs04da,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece10,fs05da)",C3,ece10|fs05da,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece10,gasa)",C3,ece10|gasa,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece10,gasb)",C3,ece10|gasb,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece10,gasc)",C3,ece10|gasc,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece10,gasd)",C3,ece10|gasd,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece10,pinj)",C3,ece10|pinj,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece10,pinj_15l)",C3,ece10|pinj_15l,E,E_DENOM_ZERO_VALUE,,
"RATIO(ece10,pinj_15r)",C3,ece10|pinj_15r,E,E_DENOM_ZERO_VALUE,,
"RATIO(ece10,pinj_21l)",C3,ece10|pinj_21l,E,E_DENOM_RMS_ZERO,,
"RATIO(ece10,pinj_21r)",C3,ece10|pinj_21r,E,E_DENOM_RMS_ZERO,,
"RATIO(ece10,pinj_30l)",C3,ece10|pinj_30l,E,E_DENOM_ZERO_VALUE,,
"RATIO(ece10,pinj_30r)",C3,ece10|pinj_30r,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece10,pinj_33l)",C3,ece10|pinj_33l,E,E_DENOM_ZERO_VALUE,,
"RATIO(ece10,pinj_33r)",C3,ece10|pinj_33r,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece10,tinj)",C3,ece10|tinj,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece10,cerqrott3)",C3,ece10|cerqrott3,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece10,cerqrott6)",C3,ece10|cerqrott6,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece10,cerqrott8)",C3,ece10|cerqrott8,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece10,cerqrott10)",C3,ece10|cerqrott10,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece10,cerqrott11)",C3,ece10|cerqrott11,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece10,cerqrott12)",C3,ece10|cerqrott12,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece10,cerqrott13)",C3,ece10|cerqrott13,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece10,cerqtit6)",C3,ece10|cerqtit6,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece10,cerqtit8)",C3,ece10|cerqtit8,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece10,cerqtit12)",C3,ece10|cerqtit12,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece10,cerqtit13)",C3,ece10|cerqtit13,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece11,prmtan_teped)",C3,ece11|prmtan_teped,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece11,fs04)",C3,ece11|fs04,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece11,fs03da)",C3,ece11|fs03da,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece11,fs04da)",C3,ece11|fs04da,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece11,fs05da)",C3,ece11|fs05da,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece11,gasa)",C3,ece11|gasa,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece11,gasb)",C3,ece11|gasb,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece11,gasc)",C3,ece11|gasc,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece11,gasd)",C3,ece11|gasd,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece11,pinj)",C3,ece11|pinj,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece11,pinj_15l)",C3,ece11|pinj_15l,E,E_DENOM_ZERO_VALUE,,
"RATIO(ece11,pinj_15r)",C3,ece11|pinj_15r,E,E_DENOM_ZERO_VALUE,,
"RATIO(ece11,pinj_21l)",C3,ece11|pinj_21l,E,E_DENOM_RMS_ZERO,,
"RATIO(ece11,pinj_21r)",C3,ece11|pinj_21r,E,E_DENOM_RMS_ZERO,,
"RATIO(ece11,pinj_30l)",C3,ece11|pinj_30l,E,E_DENOM_ZERO_VALUE,,
"RATIO(ece11,pinj_30r)",C3,ece11|pinj_30r,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece11,pinj_33l)",C3,ece11|pinj_33l,E,E_DENOM_ZERO_VALUE,,
"RATIO(ece11,pinj_33r)",C3,ece11|pinj_33r,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece11,tinj)",C3,ece11|tinj,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece11,cerqrott3)",C3,ece11|cerqrott3,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece11,cerqrott6)",C3,ece11|cerqrott6,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece11,cerqrott8)",C3,ece11|cerqrott8,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece11,cerqrott10)",C3,ece11|cerqrott10,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece11,cerqrott11)",C3,ece11|cerqrott11,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece11,cerqrott12)",C3,ece11|cerqrott12,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece11,cerqrott13)",C3,ece11|cerqrott13,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece11,cerqtit6)",C3,ece11|cerqtit6,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece11,cerqtit8)",C3,ece11|cerqtit8,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece11,cerqtit12)",C3,ece11|cerqtit12,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece11,cerqtit13)",C3,ece11|cerqtit13,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece12,prmtan_teped)",C3,ece12|prmtan_teped,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece12,fs04)",C3,ece12|fs04,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece12,fs03da)",C3,ece12|fs03da,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece12,fs04da)",C3,ece12|fs04da,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece12,fs05da)",C3,ece12|fs05da,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece12,gasa)",C3,ece12|gasa,E,E_DENOM_MARGIN_BELOW_ETA,,
"RATIO(ece12,gasb)",C3,ece12|gasb,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece12,gasc)",C3,ece12|gasc,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece12,gasd)",C3,ece12|gasd,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece12,pinj)",C3,ece12|pinj,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece12,pinj_15l)",C3,ece12|pinj_15l,E,E_DENOM_ZERO_VALUE,,
"RATIO(ece12,pinj_15r)",C3,ece12|pinj_15r,E,E_DENOM_ZERO_VALUE,,
"RATIO(ece12,pinj_21l)",C3,ece12|pinj_21l,E,E_DENOM_RMS_ZERO,,
"RATIO(ece12,pinj_21r)",C3,ece12|pinj_21r,E,E_DENOM_RMS_ZERO,,
"RATIO(ece12,pinj_30l)",C3,ece12|pinj_30l,E,E_DENOM_ZERO_VALUE,,
"RATIO(ece12,pinj_30r)",C3,ece12|pinj_30r,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece12,pinj_33l)",C3,ece12|pinj_33l,E,E_DENOM_ZERO_VALUE,,
"RATIO(ece12,pinj_33r)",C3,ece12|pinj_33r,E,E_DENOM_SIGN_CHANGE,,
"RATIO(ece12,tinj)",C3,ece12|tinj,E,E_DENOM_SIGN_CHANGE,,
