coordinate_id,constructor,operands,primitive_ancestors,n_ancestors,depth,output_dimension,unit_expression,temporal_propagation,temporal_resolution_bound_ms,provenance_lineage,aliasing_flag,upsample_flag,uncalibrated_flag,primary_or_sensitivity,domain_predicate,exact_dependency_member
"PROD(ece9,ece22)",C2,ece9|ece22,ece22|ece9,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece22:ece_te_profile|ece9:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece9,ece23)",C2,ece9|ece23,ece23|ece9,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece23:ece_te_profile|ece9:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece9,ece24)",C2,ece9|ece24,ece24|ece9,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece24:ece_te_profile|ece9:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece9,ece25)",C2,ece9|ece25,ece25|ece9,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece25:ece_te_profile|ece9:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece9,ece26)",C2,ece9|ece26,ece26|ece9,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece26:ece_te_profile|ece9:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece9,ece27)",C2,ece9|ece27,ece27|ece9,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece27:ece_te_profile|ece9:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece9,ece28)",C2,ece9|ece28,ece28|ece9,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece28:ece_te_profile|ece9:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece9,ece29)",C2,ece9|ece29,ece29|ece9,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece29:ece_te_profile|ece9:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece9,ece30)",C2,ece9|ece30,ece30|ece9,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece30:ece_te_profile|ece9:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece9,ece31)",C2,ece9|ece31,ece31|ece9,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece31:ece_te_profile|ece9:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece9,ece32)",C2,ece9|ece32,ece32|ece9,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece32:ece_te_profile|ece9:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece9,ece33)",C2,ece9|ece33,ece33|ece9,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece33:ece_te_profile|ece9:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece9,ece34)",C2,ece9|ece34,ece34|ece9,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece34:ece_te_profile|ece9:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece9,ece35)",C2,ece9|ece35,ece35|ece9,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece35:ece_te_profile|ece9:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece9,ece36)",C2,ece9|ece36,ece36|ece9,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece36:ece_te_profile|ece9:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece9,ece37)",C2,ece9|ece37,ece37|ece9,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece37:ece_te_profile|ece9:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece9,ece38)",C2,ece9|ece38,ece38|ece9,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece38:ece_te_profile|ece9:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece9,ece39)",C2,ece9|ece39,ece39|ece9,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece39:ece_te_profile|ece9:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece9,ece40)",C2,ece9|ece40,ece40|ece9,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece40:ece_te_profile|ece9:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece9,cerqrott3)",C2,ece9|cerqrott3,cerqrott3|ece9,2,1,(eV)*(m s^-1),eV*m/s,coarser_of_operands,10.0,cerqrott3:cer_rotation_ti|ece9:ece_te_profile,True,False,False,PRIMARY,,
"PROD(ece9,cerqrott6)",C2,ece9|cerqrott6,cerqrott6|ece9,2,1,(eV)*(m s^-1),eV*m/s,coarser_of_operands,9.98003992015968,cerqrott6:cer_rotation_ti|ece9:ece_te_profile,True,False,False,PRIMARY,,
"PROD(ece9,cerqrott8)",C2,ece9|cerqrott8,cerqrott8|ece9,2,1,(eV)*(m s^-1),eV*m/s,coarser_of_operands,9.973614775725594,cerqrott8:cer_rotation_ti|ece9:ece_te_profile,True,False,False,PRIMARY,,
"PROD(ece9,cerqrott10)",C2,ece9|cerqrott10,cerqrott10|ece9,2,1,(eV)*(m s^-1),eV*m/s,coarser_of_operands,9.973614775725594,cerqrott10:cer_rotation_ti|ece9:ece_te_profile,True,False,False,PRIMARY,,
"PROD(ece9,cerqrott11)",C2,ece9|cerqrott11,cerqrott11|ece9,2,1,(eV)*(m s^-1),eV*m/s,coarser_of_operands,9.973614775725594,cerqrott11:cer_rotation_ti|ece9:ece_te_profile,True,False,False,PRIMARY,,
"PROD(ece9,cerqrott12)",C2,ece9|cerqrott12,cerqrott12|ece9,2,1,(eV)*(m s^-1),eV*m/s,coarser_of_operands,9.973614775725594,cerqrott12:cer_rotation_ti|ece9:ece_te_profile,True,False,False,PRIMARY,,
"PROD(ece9,cerqrott13)",C2,ece9|cerqrott13,cerqrott13|ece9,2,1,(eV)*(m s^-1),eV*m/s,coarser_of_operands,9.973614775725594,cerqrott13:cer_rotation_ti|ece9:ece_te_profile,True,False,False,PRIMARY,,
"PROD(ece9,cerqtit3)",C2,ece9|cerqtit3,cerqtit3|ece9,2,1,(eV)*(eV),eV*eV,coarser_of_operands,10.0,cerqtit3:cer_rotation_ti|ece9:ece_te_profile,True,False,False,PRIMARY,,
"PROD(ece9,cerqtit6)",C2,ece9|cerqtit6,cerqtit6|ece9,2,1,(eV)*(eV),eV*eV,coarser_of_operands,9.98003992015968,cerqtit6:cer_rotation_ti|ece9:ece_te_profile,True,False,False,PRIMARY,,
"PROD(ece9,cerqtit8)",C2,ece9|cerqtit8,cerqtit8|ece9,2,1,(eV)*(eV),eV*eV,coarser_of_operands,9.973614775725594,cerqtit8:cer_rotation_ti|ece9:ece_te_profile,True,False,False,PRIMARY,,
"PROD(ece9,cerqtit10)",C2,ece9|cerqtit10,cerqtit10|ece9,2,1,(eV)*(eV),eV*eV,coarser_of_operands,9.973614775725594,cerqtit10:cer_rotation_ti|ece9:ece_te_profile,True,False,False,PRIMARY,,
"PROD(ece9,cerqtit11)",C2,ece9|cerqtit11,cerqtit11|ece9,2,1,(eV)*(eV),eV*eV,coarser_of_operands,9.973614775725594,cerqtit11:cer_rotation_ti|ece9:ece_te_profile,True,False,False,PRIMARY,,
"PROD(ece9,cerqtit12)",C2,ece9|cerqtit12,cerqtit12|ece9,2,1,(eV)*(eV),eV*eV,coarser_of_operands,9.973614775725594,cerqtit12:cer_rotation_ti|ece9:ece_te_profile,True,False,False,PRIMARY,,
"PROD(ece9,cerqtit13)",C2,ece9|cerqtit13,cerqtit13|ece9,2,1,(eV)*(eV),eV*eV,coarser_of_operands,9.973614775725594,cerqtit13:cer_rotation_ti|ece9:ece_te_profile,True,False,False,PRIMARY,,
"PROD(ece10,ece11)",C2,ece10|ece11,ece10|ece11,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece10:ece_te_profile|ece11:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece10,ece12)",C2,ece10|ece12,ece10|ece12,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece10:ece_te_profile|ece12:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece10,ece13)",C2,ece10|ece13,ece10|ece13,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece10:ece_te_profile|ece13:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece10,ece14)",C2,ece10|ece14,ece10|ece14,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece10:ece_te_profile|ece14:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece10,ece15)",C2,ece10|ece15,ece10|ece15,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece10:ece_te_profile|ece15:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece10,ece16)",C2,ece10|ece16,ece10|ece16,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece10:ece_te_profile|ece16:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece10,ece17)",C2,ece10|ece17,ece10|ece17,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece10:ece_te_profile|ece17:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece10,ece18)",C2,ece10|ece18,ece10|ece18,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece10:ece_te_profile|ece18:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece10,ece19)",C2,ece10|ece19,ece10|ece19,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece10:ece_te_profile|ece19:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece10,ece20)",C2,ece10|ece20,ece10|ece20,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece10:ece_te_profile|ece20:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece10,ece21)",C2,ece10|ece21,ece10|ece21,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece10:ece_te_profile|ece21:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece10,ece22)",C2,ece10|ece22,ece10|ece22,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece10:ece_te_profile|ece22:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece10,ece23)",C2,ece10|ece23,ece10|ece23,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece10:ece_te_profile|ece23:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece10,ece24)",C2,ece10|ece24,ece10|ece24,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece10:ece_te_profile|ece24:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece10,ece25)",C2,ece10|ece25,ece10|ece25,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece10:ece_te_profile|ece25:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece10,ece26)",C2,ece10|ece26,ece10|ece26,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece10:ece_te_profile|ece26:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece10,ece27)",C2,ece10|ece27,ece10|ece27,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece10:ece_te_profile|ece27:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece10,ece28)",C2,ece10|ece28,ece10|ece28,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece10:ece_te_profile|ece28:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece10,ece29)",C2,ece10|ece29,ece10|ece29,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece10:ece_te_profile|ece29:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece10,ece30)",C2,ece10|ece30,ece10|ece30,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece10:ece_te_profile|ece30:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece10,ece31)",C2,ece10|ece31,ece10|ece31,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece10:ece_te_profile|ece31:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece10,ece32)",C2,ece10|ece32,ece10|ece32,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece10:ece_te_profile|ece32:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece10,ece33)",C2,ece10|ece33,ece10|ece33,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece10:ece_te_profile|ece33:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece10,ece34)",C2,ece10|ece34,ece10|ece34,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece10:ece_te_profile|ece34:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece10,ece35)",C2,ece10|ece35,ece10|ece35,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece10:ece_te_profile|ece35:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece10,ece36)",C2,ece10|ece36,ece10|ece36,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece10:ece_te_profile|ece36:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece10,ece37)",C2,ece10|ece37,ece10|ece37,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece10:ece_te_profile|ece37:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece10,ece38)",C2,ece10|ece38,ece10|ece38,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece10:ece_te_profile|ece38:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece10,ece39)",C2,ece10|ece39,ece10|ece39,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece10:ece_te_profile|ece39:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece10,ece40)",C2,ece10|ece40,ece10|ece40,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece10:ece_te_profile|ece40:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece10,cerqrott3)",C2,ece10|cerqrott3,cerqrott3|ece10,2,1,(eV)*(m s^-1),eV*m/s,coarser_of_operands,10.0,cerqrott3:cer_rotation_ti|ece10:ece_te_profile,True,False,False,PRIMARY,,
"PROD(ece10,cerqrott6)",C2,ece10|cerqrott6,cerqrott6|ece10,2,1,(eV)*(m s^-1),eV*m/s,coarser_of_operands,9.98003992015968,cerqrott6:cer_rotation_ti|ece10:ece_te_profile,True,False,False,PRIMARY,,
"PROD(ece10,cerqrott8)",C2,ece10|cerqrott8,cerqrott8|ece10,2,1,(eV)*(m s^-1),eV*m/s,coarser_of_operands,9.973614775725594,cerqrott8:cer_rotation_ti|ece10:ece_te_profile,True,False,False,PRIMARY,,
"PROD(ece10,cerqrott10)",C2,ece10|cerqrott10,cerqrott10|ece10,2,1,(eV)*(m s^-1),eV*m/s,coarser_of_operands,9.973614775725594,cerqrott10:cer_rotation_ti|ece10:ece_te_profile,True,False,False,PRIMARY,,
"PROD(ece10,cerqrott11)",C2,ece10|cerqrott11,cerqrott11|ece10,2,1,(eV)*(m s^-1),eV*m/s,coarser_of_operands,9.973614775725594,cerqrott11:cer_rotation_ti|ece10:ece_te_profile,True,False,False,PRIMARY,,
"PROD(ece10,cerqrott12)",C2,ece10|cerqrott12,cerqrott12|ece10,2,1,(eV)*(m s^-1),eV*m/s,coarser_of_operands,9.973614775725594,cerqrott12:cer_rotation_ti|ece10:ece_te_profile,True,False,False,PRIMARY,,
"PROD(ece10,cerqrott13)",C2,ece10|cerqrott13,cerqrott13|ece10,2,1,(eV)*(m s^-1),eV*m/s,coarser_of_operands,9.973614775725594,cerqrott13:cer_rotation_ti|ece10:ece_te_profile,True,False,False,PRIMARY,,
"PROD(ece10,cerqtit3)",C2,ece10|cerqtit3,cerqtit3|ece10,2,1,(eV)*(eV),eV*eV,coarser_of_operands,10.0,cerqtit3:cer_rotation_ti|ece10:ece_te_profile,True,False,False,PRIMARY,,
"PROD(ece10,cerqtit6)",C2,ece10|cerqtit6,cerqtit6|ece10,2,1,(eV)*(eV),eV*eV,coarser_of_operands,9.98003992015968,cerqtit6:cer_rotation_ti|ece10:ece_te_profile,True,False,False,PRIMARY,,
"PROD(ece10,cerqtit8)",C2,ece10|cerqtit8,cerqtit8|ece10,2,1,(eV)*(eV),eV*eV,coarser_of_operands,9.973614775725594,cerqtit8:cer_rotation_ti|ece10:ece_te_profile,True,False,False,PRIMARY,,
"PROD(ece10,cerqtit10)",C2,ece10|cerqtit10,cerqtit10|ece10,2,1,(eV)*(eV),eV*eV,coarser_of_operands,9.973614775725594,cerqtit10:cer_rotation_ti|ece10:ece_te_profile,True,False,False,PRIMARY,,
"PROD(ece10,cerqtit11)",C2,ece10|cerqtit11,cerqtit11|ece10,2,1,(eV)*(eV),eV*eV,coarser_of_operands,9.973614775725594,cerqtit11:cer_rotation_ti|ece10:ece_te_profile,True,False,False,PRIMARY,,
"PROD(ece10,cerqtit12)",C2,ece10|cerqtit12,cerqtit12|ece10,2,1,(eV)*(eV),eV*eV,coarser_of_operands,9.973614775725594,cerqtit12:cer_rotation_ti|ece10:ece_te_profile,True,False,False,PRIMARY,,
"PROD(ece10,cerqtit13)",C2,ece10|cerqtit13,cerqtit13|ece10,2,1,(eV)*(eV),eV*eV,coarser_of_operands,9.973614775725594,cerqtit13:cer_rotation_ti|ece10:ece_te_profile,True,False,False,PRIMARY,,
"PROD(ece11,ece12)",C2,ece11|ece12,ece11|ece12,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece11:ece_te_profile|ece12:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece11,ece13)",C2,ece11|ece13,ece11|ece13,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece11:ece_te_profile|ece13:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece11,ece14)",C2,ece11|ece14,ece11|ece14,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece11:ece_te_profile|ece14:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece11,ece15)",C2,ece11|ece15,ece11|ece15,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece11:ece_te_profile|ece15:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece11,ece16)",C2,ece11|ece16,ece11|ece16,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece11:ece_te_profile|ece16:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece11,ece17)",C2,ece11|ece17,ece11|ece17,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece11:ece_te_profile|ece17:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece11,ece18)",C2,ece11|ece18,ece11|ece18,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece11:ece_te_profile|ece18:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece11,ece19)",C2,ece11|ece19,ece11|ece19,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece11:ece_te_profile|ece19:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece11,ece20)",C2,ece11|ece20,ece11|ece20,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece11:ece_te_profile|ece20:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece11,ece21)",C2,ece11|ece21,ece11|ece21,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece11:ece_te_profile|ece21:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece11,ece22)",C2,ece11|ece22,ece11|ece22,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece11:ece_te_profile|ece22:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece11,ece23)",C2,ece11|ece23,ece11|ece23,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece11:ece_te_profile|ece23:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece11,ece24)",C2,ece11|ece24,ece11|ece24,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece11:ece_te_profile|ece24:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece11,ece25)",C2,ece11|ece25,ece11|ece25,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece11:ece_te_profile|ece25:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece11,ece26)",C2,ece11|ece26,ece11|ece26,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece11:ece_te_profile|ece26:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece11,ece27)",C2,ece11|ece27,ece11|ece27,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece11:ece_te_profile|ece27:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece11,ece28)",C2,ece11|ece28,ece11|ece28,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece11:ece_te_profile|ece28:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece11,ece29)",C2,ece11|ece29,ece11|ece29,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece11:ece_te_profile|ece29:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece11,ece30)",C2,ece11|ece30,ece11|ece30,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece11:ece_te_profile|ece30:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece11,ece31)",C2,ece11|ece31,ece11|ece31,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece11:ece_te_profile|ece31:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece11,ece32)",C2,ece11|ece32,ece11|ece32,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece11:ece_te_profile|ece32:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece11,ece33)",C2,ece11|ece33,ece11|ece33,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece11:ece_te_profile|ece33:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece11,ece34)",C2,ece11|ece34,ece11|ece34,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece11:ece_te_profile|ece34:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece11,ece35)",C2,ece11|ece35,ece11|ece35,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece11:ece_te_profile|ece35:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece11,ece36)",C2,ece11|ece36,ece11|ece36,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece11:ece_te_profile|ece36:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece11,ece37)",C2,ece11|ece37,ece11|ece37,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece11:ece_te_profile|ece37:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece11,ece38)",C2,ece11|ece38,ece11|ece38,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece11:ece_te_profile|ece38:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece11,ece39)",C2,ece11|ece39,ece11|ece39,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece11:ece_te_profile|ece39:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece11,ece40)",C2,ece11|ece40,ece11|ece40,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece11:ece_te_profile|ece40:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece11,cerqrott3)",C2,ece11|cerqrott3,cerqrott3|ece11,2,1,(eV)*(m s^-1),eV*m/s,coarser_of_operands,10.0,cerqrott3:cer_rotation_ti|ece11:ece_te_profile,True,False,False,PRIMARY,,
"PROD(ece11,cerqrott6)",C2,ece11|cerqrott6,cerqrott6|ece11,2,1,(eV)*(m s^-1),eV*m/s,coarser_of_operands,9.98003992015968,cerqrott6:cer_rotation_ti|ece11:ece_te_profile,True,False,False,PRIMARY,,
"PROD(ece11,cerqrott8)",C2,ece11|cerqrott8,cerqrott8|ece11,2,1,(eV)*(m s^-1),eV*m/s,coarser_of_operands,9.973614775725594,cerqrott8:cer_rotation_ti|ece11:ece_te_profile,True,False,False,PRIMARY,,
"PROD(ece11,cerqrott10)",C2,ece11|cerqrott10,cerqrott10|ece11,2,1,(eV)*(m s^-1),eV*m/s,coarser_of_operands,9.973614775725594,cerqrott10:cer_rotation_ti|ece11:ece_te_profile,True,False,False,PRIMARY,,
"PROD(ece11,cerqrott11)",C2,ece11|cerqrott11,cerqrott11|ece11,2,1,(eV)*(m s^-1),eV*m/s,coarser_of_operands,9.973614775725594,cerqrott11:cer_rotation_ti|ece11:ece_te_profile,True,False,False,PRIMARY,,
"PROD(ece11,cerqrott12)",C2,ece11|cerqrott12,cerqrott12|ece11,2,1,(eV)*(m s^-1),eV*m/s,coarser_of_operands,9.973614775725594,cerqrott12:cer_rotation_ti|ece11:ece_te_profile,True,False,False,PRIMARY,,
"PROD(ece11,cerqrott13)",C2,ece11|cerqrott13,cerqrott13|ece11,2,1,(eV)*(m s^-1),eV*m/s,coarser_of_operands,9.973614775725594,cerqrott13:cer_rotation_ti|ece11:ece_te_profile,True,False,False,PRIMARY,,
"PROD(ece11,cerqtit3)",C2,ece11|cerqtit3,cerqtit3|ece11,2,1,(eV)*(eV),eV*eV,coarser_of_operands,10.0,cerqtit3:cer_rotation_ti|ece11:ece_te_profile,True,False,False,PRIMARY,,
"PROD(ece11,cerqtit6)",C2,ece11|cerqtit6,cerqtit6|ece11,2,1,(eV)*(eV),eV*eV,coarser_of_operands,9.98003992015968,cerqtit6:cer_rotation_ti|ece11:ece_te_profile,True,False,False,PRIMARY,,
"PROD(ece11,cerqtit8)",C2,ece11|cerqtit8,cerqtit8|ece11,2,1,(eV)*(eV),eV*eV,coarser_of_operands,9.973614775725594,cerqtit8:cer_rotation_ti|ece11:ece_te_profile,True,False,False,PRIMARY,,
"PROD(ece11,cerqtit10)",C2,ece11|cerqtit10,cerqtit10|ece11,2,1,(eV)*(eV),eV*eV,coarser_of_operands,9.973614775725594,cerqtit10:cer_rotation_ti|ece11:ece_te_profile,True,False,False,PRIMARY,,
"PROD(ece11,cerqtit11)",C2,ece11|cerqtit11,cerqtit11|ece11,2,1,(eV)*(eV),eV*eV,coarser_of_operands,9.973614775725594,cerqtit11:cer_rotation_ti|ece11:ece_te_profile,True,False,False,PRIMARY,,
"PROD(ece11,cerqtit12)",C2,ece11|cerqtit12,cerqtit12|ece11,2,1,(eV)*(eV),eV*eV,coarser_of_operands,9.973614775725594,cerqtit12:cer_rotation_ti|ece11:ece_te_profile,True,False,False,PRIMARY,,
"PROD(ece11,cerqtit13)",C2,ece11|cerqtit13,cerqtit13|ece11,2,1,(eV)*(eV),eV*eV,coarser_of_operands,9.973614775725594,cerqtit13:cer_rotation_ti|ece11:ece_te_profile,True,False,False,PRIMARY,,
"PROD(ece12,ece13)",C2,ece12|ece13,ece12|ece13,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece12:ece_te_profile|ece13:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece12,ece14)",C2,ece12|ece14,ece12|ece14,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece12:ece_te_profile|ece14:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece12,ece15)",C2,ece12|ece15,ece12|ece15,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece12:ece_te_profile|ece15:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece12,ece16)",C2,ece12|ece16,ece12|ece16,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece12:ece_te_profile|ece16:ece_te_profile,False,False,False,PRIMARY,,
"PROD(ece12,ece17)",C2,ece12|ece17,ece12|ece17,2,1,(eV)*(eV),eV*eV,coarser_of_operands,0.2,ece12:ece_te_profile|ece17:ece_te_profile,False,False,False,PRIMARY,,
