coordinate_id,constructor
LEVEL_RATE(ece7|pinj_33r),C6
LEVEL_RATE(ece7|tinj),C6
LEVEL_RATE(ece7|ece1),C6
LEVEL_RATE(ece7|ece13),C6
LEVEL_RATE(ece7|ece25),C6
LEVEL_RATE(ece7|cerqrott3),C6
LEVEL_RATE(ece7|cerqrott10),C6
LEVEL_RATE(ece7|cerqrott11),C6
LEVEL_RATE(ece7|cerqrott12),C6
LEVEL_RATE(ece7|cerqrott13),C6
LEVEL_RATE(ece7|cerqtit3),C6
LEVEL_RATE(ece7|cerqtit12),C6
LEVEL_RATE(ece8|ip),C6
LEVEL_RATE(ece8|gasc),C6
LEVEL_RATE(ece8|pinj),C6
LEVEL_RATE(ece8|pinj_30l),C6
LEVEL_RATE(ece8|pinj_33r),C6
LEVEL_RATE(ece8|tinj),C6
LEVEL_RATE(ece8|ece1),C6
LEVEL_RATE(ece8|ece13),C6
LEVEL_RATE(ece8|ece25),C6
LEVEL_RATE(ece8|cerqrott3),C6
LEVEL_RATE(ece8|cerqrott10),C6
LEVEL_RATE(ece8|cerqrott11),C6
LEVEL_RATE(ece8|cerqrott12),C6
LEVEL_RATE(ece8|cerqrott13),C6
LEVEL_RATE(ece8|cerqtit3),C6
LEVEL_RATE(ece8|cerqtit12),C6
LEVEL_RATE(ece9|ip),C6
LEVEL_RATE(ece9|gasc),C6
LEVEL_RATE(ece9|pinj),C6
LEVEL_RATE(ece9|pinj_30l),C6
LEVEL_RATE(ece9|pinj_33r),C6
LEVEL_RATE(ece9|tinj),C6
LEVEL_RATE(ece9|ece1),C6
LEVEL_RATE(ece9|ece13),C6
LEVEL_RATE(ece9|ece25),C6
LEVEL_RATE(ece9|cerqrott3),C6
LEVEL_RATE(ece9|cerqrott10),C6
LEVEL_RATE(ece9|cerqrott11),C6
LEVEL_RATE(ece9|cerqrott12),C6
LEVEL_RATE(ece9|cerqrott13),C6
LEVEL_RATE(ece9|cerqtit3),C6
LEVEL_RATE(ece9|cerqtit12),C6
LEVEL_RATE(ece10|ip),C6
LEVEL_RATE(ece10|gasc),C6
LEVEL_RATE(ece10|pinj),C6
LEVEL_RATE(ece10|pinj_30l),C6
LEVEL_RATE(ece10|pinj_33r),C6
LEVEL_RATE(ece10|tinj),C6
LEVEL_RATE(ece10|ece1),C6
LEVEL_RATE(ece10|ece13),C6
LEVEL_RATE(ece10|ece20),C6
LEVEL_RATE(ece10|ece25),C6
LEVEL_RATE(ece10|cerqrott3),C6
LEVEL_RATE(ece10|cerqrott10),C6
LEVEL_RATE(ece10|cerqrott11),C6
LEVEL_RATE(ece10|cerqrott12),C6
LEVEL_RATE(ece10|cerqrott13),C6
LEVEL_RATE(ece10|cerqtit3),C6
LEVEL_RATE(ece10|cerqtit12),C6
LEVEL_RATE(ece11|ip),C6
LEVEL_RATE(ece11|gasc),C6
LEVEL_RATE(ece11|pinj),C6
LEVEL_RATE(ece11|pinj_30l),C6
LEVEL_RATE(ece11|pinj_33r),C6
LEVEL_RATE(ece11|tinj),C6
LEVEL_RATE(ece11|ece1),C6
LEVEL_RATE(ece11|ece13),C6
LEVEL_RATE(ece11|ece14),C6
LEVEL_RATE(ece11|ece19),C6
LEVEL_RATE(ece11|ece20),C6
LEVEL_RATE(ece11|ece22),C6
LEVEL_RATE(ece11|ece25),C6
LEVEL_RATE(ece11|cerqrott3),C6
LEVEL_RATE(ece11|cerqrott10),C6
LEVEL_RATE(ece11|cerqrott11),C6
LEVEL_RATE(ece11|cerqrott12),C6
LEVEL_RATE(ece11|cerqrott13),C6
LEVEL_RATE(ece11|cerqtit3),C6
LEVEL_RATE(ece11|cerqtit12),C6
LEVEL_RATE(ece12|ip),C6
LEVEL_RATE(ece12|gasc),C6
LEVEL_RATE(ece12|pinj),C6
LEVEL_RATE(ece12|pinj_30l),C6
LEVEL_RATE(ece12|pinj_33r),C6
LEVEL_RATE(ece12|tinj),C6
LEVEL_RATE(ece12|ece1),C6
LEVEL_RATE(ece12|ece13),C6
LEVEL_RATE(ece12|ece14),C6
LEVEL_RATE(ece12|ece15),C6
LEVEL_RATE(ece12|ece19),C6
LEVEL_RATE(ece12|ece20),C6
LEVEL_RATE(ece12|ece22),C6
LEVEL_RATE(ece12|ece25),C6
LEVEL_RATE(ece12|cerqrott3),C6
LEVEL_RATE(ece12|cerqrott10),C6
LEVEL_RATE(ece12|cerqrott11),C6
LEVEL_RATE(ece12|cerqrott12),C6
LEVEL_RATE(ece12|cerqrott13),C6
LEVEL_RATE(ece12|cerqtit3),C6
LEVEL_RATE(ece12|cerqtit12),C6
LEVEL_RATE(ece13|ip),C6
LEVEL_RATE(ece13|gasc),C6
LEVEL_RATE(ece13|pinj),C6
LEVEL_RATE(ece13|pinj_30l),C6
LEVEL_RATE(ece13|pinj_33r),C6
LEVEL_RATE(ece13|tinj),C6
LEVEL_RATE(ece13|ece1),C6
LEVEL_RATE(ece13|ece14),C6
LEVEL_RATE(ece13|ece15),C6
LEVEL_RATE(ece13|ece19),C6
LEVEL_RATE(ece13|ece20),C6
LEVEL_RATE(ece13|ece22),C6
LEVEL_RATE(ece13|ece25),C6
LEVEL_RATE(ece13|cerqrott3),C6
LEVEL_RATE(ece13|cerqrott10),C6
LEVEL_RATE(ece13|cerqrott11),C6
LEVEL_RATE(ece13|cerqrott12),C6
LEVEL_RATE(ece13|cerqrott13),C6
LEVEL_RATE(ece13|cerqtit3),C6
LEVEL_RATE(ece13|cerqtit12),C6
LEVEL_RATE(ece14|ip),C6
LEVEL_RATE(ece14|gasc),C6
LEVEL_RATE(ece14|pinj),C6
LEVEL_RATE(ece14|pinj_30l),C6
LEVEL_RATE(ece14|pinj_33r),C6
LEVEL_RATE(ece14|tinj),C6
LEVEL_RATE(ece14|ece1),C6
LEVEL_RATE(ece14|ece14),C6
LEVEL_RATE(ece14|ece15),C6
LEVEL_RATE(ece14|ece20),C6
LEVEL_RATE(ece14|ece22),C6
LEVEL_RATE(ece14|ece25),C6
LEVEL_RATE(ece14|cerqrott3),C6
LEVEL_RATE(ece14|cerqrott6),C6
LEVEL_RATE(ece14|cerqrott10),C6
LEVEL_RATE(ece14|cerqrott11),C6
LEVEL_RATE(ece14|cerqrott12),C6
LEVEL_RATE(ece14|cerqrott13),C6
LEVEL_RATE(ece14|cerqtit3),C6
LEVEL_RATE(ece14|cerqtit12),C6
LEVEL_RATE(ece15|ip),C6
LEVEL_RATE(ece15|gasc),C6
LEVEL_RATE(ece15|pinj),C6
LEVEL_RATE(ece15|pinj_30l),C6
LEVEL_RATE(ece15|pinj_33r),C6
LEVEL_RATE(ece15|tinj),C6
LEVEL_RATE(ece15|ece1),C6
LEVEL_RATE(ece15|ece20),C6
LEVEL_RATE(ece15|ece21),C6
LEVEL_RATE(ece15|ece22),C6
LEVEL_RATE(ece15|ece25),C6
LEVEL_RATE(ece15|cerqrott3),C6
LEVEL_RATE(ece15|cerqrott6),C6
LEVEL_RATE(ece15|cerqrott10),C6
LEVEL_RATE(ece15|cerqrott11),C6
LEVEL_RATE(ece15|cerqrott12),C6
LEVEL_RATE(ece15|cerqrott13),C6
LEVEL_RATE(ece15|cerqtit3),C6
LEVEL_RATE(ece15|cerqtit12),C6
LEVEL_RATE(ece16|ip),C6
LEVEL_RATE(ece16|gasc),C6
LEVEL_RATE(ece16|pinj),C6
LEVEL_RATE(ece16|pinj_30l),C6
LEVEL_RATE(ece16|pinj_33r),C6
LEVEL_RATE(ece16|tinj),C6
LEVEL_RATE(ece16|ece1),C6
LEVEL_RATE(ece16|ece15),C6
LEVEL_RATE(ece16|ece20),C6
LEVEL_RATE(ece16|ece21),C6
LEVEL_RATE(ece16|ece22),C6
LEVEL_RATE(ece16|ece25),C6
LEVEL_RATE(ece16|cerqrott3),C6
LEVEL_RATE(ece16|cerqrott6),C6
LEVEL_RATE(ece16|cerqrott8),C6
LEVEL_RATE(ece16|cerqrott10),C6
LEVEL_RATE(ece16|cerqrott11),C6
LEVEL_RATE(ece16|cerqrott12),C6
LEVEL_RATE(ece16|cerqrott13),C6
LEVEL_RATE(ece16|cerqtit3),C6
LEVEL_RATE(ece16|cerqtit12),C6
LEVEL_RATE(ece18|ip),C6
LEVEL_RATE(ece18|gasc),C6
LEVEL_RATE(ece18|pinj),C6
LEVEL_RATE(ece18|pinj_30l),C6
LEVEL_RATE(ece18|pinj_33r),C6
LEVEL_RATE(ece18|tinj),C6
LEVEL_RATE(ece18|ece1),C6
LEVEL_RATE(ece18|ece15),C6
LEVEL_RATE(ece18|ece20),C6
LEVEL_RATE(ece18|ece21),C6
LEVEL_RATE(ece18|ece22),C6
LEVEL_RATE(ece18|ece25),C6
LEVEL_RATE(ece18|cerqrott3),C6
LEVEL_RATE(ece18|cerqrott6),C6
LEVEL_RATE(ece18|cerqrott10),C6
LEVEL_RATE(ece18|cerqrott11),C6
LEVEL_RATE(ece18|cerqrott12),C6
LEVEL_RATE(ece18|cerqrott13),C6
LEVEL_RATE(ece18|cerqtit3),C6
LEVEL_RATE(ece18|cerqtit12),C6
LEVEL_RATE(ece19|ip),C6
LEVEL_RATE(ece19|gasc),C6
LEVEL_RATE(ece19|pinj),C6
LEVEL_RATE(ece19|pinj_30l),C6
LEVEL_RATE(ece19|pinj_33r),C6
LEVEL_RATE(ece19|tinj),C6
LEVEL_RATE(ece19|ece1),C6
LEVEL_RATE(ece19|ece15),C6
LEVEL_RATE(ece19|ece20),C6
LEVEL_RATE(ece19|ece21),C6
LEVEL_RATE(ece19|ece22),C6
LEVEL_RATE(ece19|ece25),C6
LEVEL_RATE(ece19|cerqrott3),C6
LEVEL_RATE(ece19|cerqrott6),C6
LEVEL_RATE(ece19|cerqrott8),C6
LEVEL_RATE(ece19|cerqrott10),C6
LEVEL_RATE(ece19|cerqrott11),C6
LEVEL_RATE(ece19|cerqrott12),C6
LEVEL_RATE(ece19|cerqrott13),C6
LEVEL_RATE(ece19|cerqtit3),C6
LEVEL_RATE(ece19|cerqtit12),C6
LEVEL_RATE(ece20|ip),C6
LEVEL_RATE(ece20|gasc),C6
LEVEL_RATE(ece20|pinj),C6
LEVEL_RATE(ece20|pinj_30l),C6
LEVEL_RATE(ece20|pinj_33r),C6
LEVEL_RATE(ece20|tinj),C6
LEVEL_RATE(ece20|ece1),C6
LEVEL_RATE(ece20|ece15),C6
LEVEL_RATE(ece20|ece20),C6
LEVEL_RATE(ece20|ece21),C6
LEVEL_RATE(ece20|ece22),C6
LEVEL_RATE(ece20|ece25),C6
LEVEL_RATE(ece20|cerqrott3),C6
LEVEL_RATE(ece20|cerqrott6),C6
LEVEL_RATE(ece20|cerqrott10),C6
LEVEL_RATE(ece20|cerqrott11),C6
LEVEL_RATE(ece20|cerqrott12),C6
LEVEL_RATE(ece20|cerqrott13),C6
LEVEL_RATE(ece20|cerqtit3),C6
LEVEL_RATE(ece20|cerqtit12),C6
LEVEL_RATE(ece21|ip),C6
LEVEL_RATE(ece21|gasc),C6
LEVEL_RATE(ece21|pinj),C6
LEVEL_RATE(ece21|pinj_30l),C6
LEVEL_RATE(ece21|pinj_33r),C6
LEVEL_RATE(ece21|tinj),C6
LEVEL_RATE(ece21|ece1),C6
LEVEL_RATE(ece21|ece15),C6
LEVEL_RATE(ece21|ece22),C6
LEVEL_RATE(ece21|ece25),C6
LEVEL_RATE(ece21|cerqrott3),C6
LEVEL_RATE(ece21|cerqrott6),C6
LEVEL_RATE(ece21|cerqrott10),C6
LEVEL_RATE(ece21|cerqrott11),C6
LEVEL_RATE(ece21|cerqrott12),C6
LEVEL_RATE(ece21|cerqrott13),C6
LEVEL_RATE(ece21|cerqtit3),C6
LEVEL_RATE(ece21|cerqtit12),C6
LEVEL_RATE(ece22|ip),C6
LEVEL_RATE(ece22|gasc),C6
LEVEL_RATE(ece22|pinj),C6
LEVEL_RATE(ece22|pinj_30l),C6
LEVEL_RATE(ece22|pinj_33r),C6
LEVEL_RATE(ece22|tinj),C6
LEVEL_RATE(ece22|ece1),C6
LEVEL_RATE(ece22|ece15),C6
LEVEL_RATE(ece22|ece25),C6
LEVEL_RATE(ece22|cerqrott3),C6
LEVEL_RATE(ece22|cerqrott6),C6
LEVEL_RATE(ece22|cerqrott10),C6
LEVEL_RATE(ece22|cerqrott11),C6
LEVEL_RATE(ece22|cerqrott12),C6
LEVEL_RATE(ece22|cerqrott13),C6
LEVEL_RATE(ece22|cerqtit3),C6
LEVEL_RATE(ece22|cerqtit12),C6
LEVEL_RATE(ece25|bt),C6
LEVEL_RATE(ece25|ip),C6
LEVEL_RATE(ece25|gasc),C6
LEVEL_RATE(ece25|pinj),C6
LEVEL_RATE(ece25|pinj_30l),C6
LEVEL_RATE(ece25|pinj_33r),C6
LEVEL_RATE(ece25|tinj),C6
LEVEL_RATE(ece25|ece1),C6
LEVEL_RATE(ece25|cerqrott3),C6
LEVEL_RATE(ece25|cerqrott10),C6
LEVEL_RATE(ece25|cerqrott11),C6
LEVEL_RATE(ece25|cerqrott12),C6
LEVEL_RATE(ece25|cerqrott13),C6
LEVEL_RATE(ece25|cerqtit3),C6
LEVEL_RATE(ece25|cerqtit12),C6
LEVEL_RATE(ece27|bt),C6
LEVEL_RATE(ece27|ip),C6
LEVEL_RATE(ece27|gasc),C6
LEVEL_RATE(ece27|pinj),C6
LEVEL_RATE(ece27|pinj_30l),C6
LEVEL_RATE(ece27|pinj_33r),C6
LEVEL_RATE(ece27|tinj),C6
LEVEL_RATE(ece27|ece1),C6
LEVEL_RATE(ece27|cerqrott3),C6
LEVEL_RATE(ece27|cerqrott10),C6
LEVEL_RATE(ece27|cerqrott11),C6
LEVEL_RATE(ece27|cerqrott12),C6
LEVEL_RATE(ece27|cerqrott13),C6
LEVEL_RATE(ece27|cerqtit3),C6
LEVEL_RATE(ece27|cerqtit12),C6
LEVEL_RATE(ece28|bt),C6
LEVEL_RATE(ece28|ip),C6
LEVEL_RATE(ece28|gasc),C6
LEVEL_RATE(ece28|pinj),C6
LEVEL_RATE(ece28|pinj_30l),C6
LEVEL_RATE(ece28|pinj_33r),C6
LEVEL_RATE(ece28|tinj),C6
LEVEL_RATE(ece28|ece1),C6
LEVEL_RATE(ece28|cerqrott3),C6
LEVEL_RATE(ece28|cerqrott6),C6
LEVEL_RATE(ece28|cerqrott8),C6
LEVEL_RATE(ece28|cerqrott10),C6
LEVEL_RATE(ece28|cerqrott11),C6
LEVEL_RATE(ece28|cerqrott12),C6
LEVEL_RATE(ece28|cerqrott13),C6
LEVEL_RATE(ece28|cerqtit3),C6
LEVEL_RATE(ece28|cerqtit12),C6
LEVEL_RATE(ece29|ip),C6
LEVEL_RATE(ece29|gasc),C6
LEVEL_RATE(ece29|pinj),C6
LEVEL_RATE(ece29|pinj_30l),C6
LEVEL_RATE(ece29|pinj_33r),C6
LEVEL_RATE(ece29|tinj),C6
LEVEL_RATE(ece29|ece1),C6
LEVEL_RATE(ece29|cerqrott3),C6
LEVEL_RATE(ece29|cerqrott10),C6
LEVEL_RATE(ece29|cerqrott11),C6
LEVEL_RATE(ece29|cerqrott12),C6
LEVEL_RATE(ece29|cerqrott13),C6
LEVEL_RATE(ece29|cerqtit3),C6
LEVEL_RATE(ece29|cerqtit12),C6
LEVEL_RATE(ece30|ip),C6
LEVEL_RATE(ece30|gasc),C6
LEVEL_RATE(ece30|pinj),C6
LEVEL_RATE(ece30|pinj_30l),C6
LEVEL_RATE(ece30|pinj_33r),C6
LEVEL_RATE(ece30|tinj),C6
LEVEL_RATE(ece30|ece1),C6
LEVEL_RATE(ece30|cerqrott3),C6
LEVEL_RATE(ece30|cerqrott6),C6
LEVEL_RATE(ece30|cerqrott10),C6
LEVEL_RATE(ece30|cerqrott11),C6
LEVEL_RATE(ece30|cerqrott12),C6
LEVEL_RATE(ece30|cerqrott13),C6
LEVEL_RATE(ece30|cerqtit3),C6
LEVEL_RATE(ece30|cerqtit12),C6
LEVEL_RATE(ece31|ip),C6
LEVEL_RATE(ece31|gasc),C6
LEVEL_RATE(ece31|pinj),C6
LEVEL_RATE(ece31|pinj_30l),C6
LEVEL_RATE(ece31|pinj_33r),C6
LEVEL_RATE(ece31|tinj),C6
LEVEL_RATE(ece31|ece1),C6
LEVEL_RATE(ece31|cerqrott3),C6
LEVEL_RATE(ece31|cerqrott6),C6
LEVEL_RATE(ece31|cerqrott10),C6
LEVEL_RATE(ece31|cerqrott11),C6
LEVEL_RATE(ece31|cerqrott12),C6
LEVEL_RATE(ece31|cerqrott13),C6
LEVEL_RATE(ece31|cerqtit3),C6
LEVEL_RATE(ece31|cerqtit12),C6
LEVEL_RATE(ece33|ip),C6
LEVEL_RATE(ece33|gasc),C6
LEVEL_RATE(ece33|pinj),C6
LEVEL_RATE(ece33|pinj_30l),C6
LEVEL_RATE(ece33|pinj_33r),C6
LEVEL_RATE(ece33|tinj),C6
LEVEL_RATE(ece33|ece1),C6
LEVEL_RATE(ece33|cerqrott3),C6
LEVEL_RATE(ece33|cerqrott10),C6
LEVEL_RATE(ece33|cerqrott11),C6
LEVEL_RATE(ece33|cerqrott12),C6
LEVEL_RATE(ece33|cerqrott13),C6
LEVEL_RATE(ece33|cerqtit3),C6
LEVEL_RATE(ece33|cerqtit12),C6
LEVEL_RATE(ece35|ip),C6
LEVEL_RATE(ece35|gasc),C6
LEVEL_RATE(ece35|pinj),C6
LEVEL_RATE(ece35|pinj_30l),C6
LEVEL_RATE(ece35|pinj_33r),C6
LEVEL_RATE(ece35|tinj),C6
LEVEL_RATE(ece35|ece1),C6
LEVEL_RATE(ece35|ece20),C6
LEVEL_RATE(ece35|cerqrott3),C6
LEVEL_RATE(ece35|cerqrott10),C6
LEVEL_RATE(ece35|cerqrott11),C6
LEVEL_RATE(ece35|cerqrott12),C6
LEVEL_RATE(ece35|cerqrott13),C6
LEVEL_RATE(ece35|cerqtit3),C6
LEVEL_RATE(ece35|cerqtit12),C6
LEVEL_RATE(ece36|ip),C6
LEVEL_RATE(ece36|gasc),C6
LEVEL_RATE(ece36|pinj),C6
LEVEL_RATE(ece36|pinj_30l),C6
LEVEL_RATE(ece36|pinj_33r),C6
LEVEL_RATE(ece36|tinj),C6
LEVEL_RATE(ece36|ece1),C6
LEVEL_RATE(ece36|ece20),C6
LEVEL_RATE(ece36|cerqrott3),C6
LEVEL_RATE(ece36|cerqrott6),C6
LEVEL_RATE(ece36|cerqrott10),C6
LEVEL_RATE(ece36|cerqrott11),C6
LEVEL_RATE(ece36|cerqrott12),C6
LEVEL_RATE(ece36|cerqrott13),C6
LEVEL_RATE(ece36|cerqtit3),C6
LEVEL_RATE(ece36|cerqtit12),C6
LEVEL_RATE(ece37|ip),C6
LEVEL_RATE(ece37|gasc),C6
LEVEL_RATE(ece37|pinj),C6
LEVEL_RATE(ece37|pinj_30l),C6
LEVEL_RATE(ece37|pinj_33r),C6
LEVEL_RATE(ece37|tinj),C6
LEVEL_RATE(ece37|ece1),C6
LEVEL_RATE(ece37|ece20),C6
LEVEL_RATE(ece37|cerqrott3),C6
LEVEL_RATE(ece37|cerqrott10),C6
LEVEL_RATE(ece37|cerqrott11),C6
LEVEL_RATE(ece37|cerqrott12),C6
LEVEL_RATE(ece37|cerqrott13),C6
LEVEL_RATE(ece37|cerqtit3),C6
LEVEL_RATE(ece37|cerqtit12),C6
LEVEL_RATE(ece38|ip),C6
LEVEL_RATE(ece38|gasc),C6
LEVEL_RATE(ece38|pinj),C6
LEVEL_RATE(ece38|pinj_30l),C6
LEVEL_RATE(ece38|pinj_33r),C6
LEVEL_RATE(ece38|tinj),C6
LEVEL_RATE(ece38|ece1),C6
LEVEL_RATE(ece38|cerqrott3),C6
LEVEL_RATE(ece38|cerqrott10),C6
LEVEL_RATE(ece38|cerqrott11),C6
LEVEL_RATE(ece38|cerqrott12),C6
LEVEL_RATE(ece38|cerqrott13),C6
LEVEL_RATE(ece38|cerqtit3),C6
LEVEL_RATE(ece38|cerqtit12),C6
LEVEL_RATE(ece39|ip),C6
LEVEL_RATE(ece39|gasc),C6
LEVEL_RATE(ece39|pinj),C6
LEVEL_RATE(ece39|pinj_30l),C6
LEVEL_RATE(ece39|pinj_33r),C6
LEVEL_RATE(ece39|tinj),C6
LEVEL_RATE(ece39|ece1),C6
LEVEL_RATE(ece39|cerqrott3),C6
LEVEL_RATE(ece39|cerqrott10),C6
LEVEL_RATE(ece39|cerqrott11),C6
LEVEL_RATE(ece39|cerqrott12),C6
LEVEL_RATE(ece39|cerqrott13),C6
LEVEL_RATE(ece39|cerqtit3),C6
LEVEL_RATE(ece39|cerqtit12),C6
LEVEL_RATE(cerqrott3|bt),C6
LEVEL_RATE(cerqrott3|ip),C6
LEVEL_RATE(cerqrott3|gasc),C6
LEVEL_RATE(cerqrott3|pinj),C6
LEVEL_RATE(cerqrott3|pinj_30l),C6
LEVEL_RATE(cerqrott3|pinj_33r),C6
LEVEL_RATE(cerqrott3|tinj),C6
LEVEL_RATE(cerqrott3|ece1),C6
LEVEL_RATE(cerqrott3|ece19),C6
LEVEL_RATE(cerqrott3|ece20),C6
LEVEL_RATE(cerqrott3|cerqrott3),C6
LEVEL_RATE(cerqrott3|cerqrott6),C6
LEVEL_RATE(cerqrott3|cerqrott10),C6
LEVEL_RATE(cerqrott3|cerqrott11),C6
LEVEL_RATE(cerqrott3|cerqrott12),C6
LEVEL_RATE(cerqrott3|cerqrott13),C6
LEVEL_RATE(cerqrott3|cerqtit3),C6
LEVEL_RATE(cerqrott3|cerqtit11),C6
LEVEL_RATE(cerqrott3|cerqtit12),C6
LEVEL_RATE(cerqrott6|bt),C6
LEVEL_RATE(cerqrott6|ip),C6
LEVEL_RATE(cerqrott6|gasc),C6
LEVEL_RATE(cerqrott6|pinj),C6
LEVEL_RATE(cerqrott6|pinj_30l),C6
LEVEL_RATE(cerqrott6|pinj_33r),C6
LEVEL_RATE(cerqrott6|tinj),C6
LEVEL_RATE(cerqrott6|ece1),C6
LEVEL_RATE(cerqrott6|ece19),C6
LEVEL_RATE(cerqrott6|ece20),C6
LEVEL_RATE(cerqrott6|ece39),C6
LEVEL_RATE(cerqrott6|cerqrott3),C6
LEVEL_RATE(cerqrott6|cerqrott6),C6
LEVEL_RATE(cerqrott6|cerqrott8),C6
LEVEL_RATE(cerqrott6|cerqrott10),C6
LEVEL_RATE(cerqrott6|cerqrott11),C6
LEVEL_RATE(cerqrott6|cerqrott12),C6
LEVEL_RATE(cerqrott6|cerqrott13),C6
LEVEL_RATE(cerqrott6|cerqtit3),C6
LEVEL_RATE(cerqrott6|cerqtit11),C6
LEVEL_RATE(cerqrott6|cerqtit12),C6
LEVEL_RATE(cerqrott8|bt),C6
LEVEL_RATE(cerqrott8|ip),C6
LEVEL_RATE(cerqrott8|gasc),C6
LEVEL_RATE(cerqrott8|pinj),C6
LEVEL_RATE(cerqrott8|pinj_30l),C6
LEVEL_RATE(cerqrott8|pinj_33r),C6
LEVEL_RATE(cerqrott8|tinj),C6
LEVEL_RATE(cerqrott8|ece1),C6
LEVEL_RATE(cerqrott8|ece19),C6
LEVEL_RATE(cerqrott8|ece20),C6
LEVEL_RATE(cerqrott8|ece36),C6
LEVEL_RATE(cerqrott8|ece38),C6
LEVEL_RATE(cerqrott8|ece39),C6
LEVEL_RATE(cerqrott8|cerqrott3),C6
LEVEL_RATE(cerqrott8|cerqrott6),C6
LEVEL_RATE(cerqrott8|cerqrott8),C6
LEVEL_RATE(cerqrott8|cerqrott10),C6
LEVEL_RATE(cerqrott8|cerqrott11),C6
LEVEL_RATE(cerqrott8|cerqrott12),C6
LEVEL_RATE(cerqrott8|cerqrott13),C6
LEVEL_RATE(cerqrott8|cerqtit3),C6
LEVEL_RATE(cerqrott8|cerqtit12),C6
LEVEL_RATE(cerqrott10|bt),C6
LEVEL_RATE(cerqrott10|ip),C6
LEVEL_RATE(cerqrott10|gasc),C6
LEVEL_RATE(cerqrott10|pinj),C6
LEVEL_RATE(cerqrott10|pinj_30l),C6
LEVEL_RATE(cerqrott10|pinj_33r),C6
LEVEL_RATE(cerqrott10|tinj),C6
LEVEL_RATE(cerqrott10|ece1),C6
LEVEL_RATE(cerqrott10|ece19),C6
LEVEL_RATE(cerqrott10|ece20),C6
LEVEL_RATE(cerqrott10|ece21),C6
LEVEL_RATE(cerqrott10|ece22),C6
LEVEL_RATE(cerqrott10|ece36),C6
LEVEL_RATE(cerqrott10|ece38),C6
LEVEL_RATE(cerqrott10|ece39),C6
LEVEL_RATE(cerqrott10|cerqrott3),C6
LEVEL_RATE(cerqrott10|cerqrott6),C6
LEVEL_RATE(cerqrott10|cerqrott8),C6
LEVEL_RATE(cerqrott10|cerqrott10),C6
LEVEL_RATE(cerqrott10|cerqrott11),C6
LEVEL_RATE(cerqrott10|cerqrott12),C6
LEVEL_RATE(cerqrott10|cerqrott13),C6
LEVEL_RATE(cerqrott10|cerqtit3),C6
LEVEL_RATE(cerqrott10|cerqtit6),C6
LEVEL_RATE(cerqrott10|cerqtit8),C6
LEVEL_RATE(cerqrott10|cerqtit12),C6
LEVEL_RATE(cerqrott11|bt),C6
LEVEL_RATE(cerqrott11|ip),C6
LEVEL_RATE(cerqrott11|gasc),C6
LEVEL_RATE(cerqrott11|pinj),C6
LEVEL_RATE(cerqrott11|pinj_30l),C6
LEVEL_RATE(cerqrott11|pinj_33r),C6
LEVEL_RATE(cerqrott11|tinj),C6
LEVEL_RATE(cerqrott11|ece1),C6
LEVEL_RATE(cerqrott11|ece19),C6
LEVEL_RATE(cerqrott11|ece20),C6
LEVEL_RATE(cerqrott11|ece21),C6
LEVEL_RATE(cerqrott11|ece22),C6
LEVEL_RATE(cerqrott11|ece36),C6
LEVEL_RATE(cerqrott11|ece38),C6
LEVEL_RATE(cerqrott11|ece39),C6
LEVEL_RATE(cerqrott11|cerqrott3),C6
LEVEL_RATE(cerqrott11|cerqrott6),C6
LEVEL_RATE(cerqrott11|cerqrott8),C6
LEVEL_RATE(cerqrott11|cerqrott10),C6
LEVEL_RATE(cerqrott11|cerqrott11),C6
LEVEL_RATE(cerqrott11|cerqrott12),C6
LEVEL_RATE(cerqrott11|cerqrott13),C6
LEVEL_RATE(cerqrott11|cerqtit3),C6
LEVEL_RATE(cerqrott11|cerqtit6),C6
LEVEL_RATE(cerqrott11|cerqtit8),C6
LEVEL_RATE(cerqrott11|cerqtit12),C6
LEVEL_RATE(cerqrott12|bt),C6
LEVEL_RATE(cerqrott12|ip),C6
LEVEL_RATE(cerqrott12|gasc),C6
LEVEL_RATE(cerqrott12|pinj),C6
LEVEL_RATE(cerqrott12|pinj_15l),C6
LEVEL_RATE(cerqrott12|pinj_30l),C6
LEVEL_RATE(cerqrott12|pinj_33r),C6
LEVEL_RATE(cerqrott12|tinj),C6
LEVEL_RATE(cerqrott12|ece1),C6
LEVEL_RATE(cerqrott12|ece19),C6
LEVEL_RATE(cerqrott12|ece20),C6
LEVEL_RATE(cerqrott12|ece21),C6
LEVEL_RATE(cerqrott12|ece22),C6
LEVEL_RATE(cerqrott12|ece27),C6
LEVEL_RATE(cerqrott12|ece28),C6
LEVEL_RATE(cerqrott12|ece35),C6
LEVEL_RATE(cerqrott12|ece36),C6
LEVEL_RATE(cerqrott12|ece38),C6
LEVEL_RATE(cerqrott12|ece39),C6
LEVEL_RATE(cerqrott12|cerqrott3),C6
LEVEL_RATE(cerqrott12|cerqrott6),C6
LEVEL_RATE(cerqrott12|cerqrott8),C6
LEVEL_RATE(cerqrott12|cerqrott10),C6
LEVEL_RATE(cerqrott12|cerqrott11),C6
LEVEL_RATE(cerqrott12|cerqrott12),C6
LEVEL_RATE(cerqrott12|cerqrott13),C6
LEVEL_RATE(cerqrott12|cerqtit3),C6
LEVEL_RATE(cerqrott12|cerqtit6),C6
LEVEL_RATE(cerqrott12|cerqtit12),C6
