canonical_run_id,artifact_status,realization_index,shot,n_samples,intercept,coef_Dkappa_Wdia,coef_Dbetan_Wdia,coef_Dbetan_kappa,coef_Dbetan_li,coef_q95_over_kappa,coef_dot_betan,coef_dot_kappa,fit_rank,fit_residual_sum_squares,source_feature_export,source_feature_export_manifest_sha256,model_artifact_sha256
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,48,195273,1000,1.0356958732301268e-16,0.1456044631541778,0.741628443663686,-0.36494757179122767,0.010694592832332733,-0.01398865159187343,0.6782937038391079,0.31955015534447284,8,2.4362531085788866,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,49,195274,1000,1.4043333874306806e-17,0.21952548686166418,0.6621672509558314,-0.36224555253429047,-0.001822139868332906,-0.02938480337817078,0.5989905507763431,0.39422868260194605,8,1.0876237329075302,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,50,195626,1000,-2.8086667748613606e-17,0.17410184261527406,1.6366593391097428,-1.903585718212302,-0.023325613890383345,-0.0001238887680106715,-0.45054915247647875,1.3616050854745774,8,4.811974542875213,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,51,195638,1000,3.510833468576701e-17,0.34709101975828494,1.2716178344084328,-1.5270277702182462,-0.02910188178530161,-0.0063465520368559125,-0.32593693306351496,1.2520637523479743,8,3.6184618605587877,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,52,195642,1000,0.0,0.21740473702137547,1.4739703450518356,-1.6762407863235422,-0.009756500757430085,-0.0065101296385636845,-0.28945306893983336,1.235587526988219,8,2.5728729613612304,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,53,195645,1000,-2.808666774861361e-17,0.2883872408391961,1.3903447579921449,-1.579564917970404,-0.018671892313162408,-0.00678844236958398,-0.339534891815657,1.215447880055185,8,3.0724842608405187,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,54,195647,1000,-3.159750121719031e-17,0.2578199736146217,1.422272465946933,-1.6383027947613127,-0.017655886475476293,-0.00506087137220263,-0.3308421569446904,1.2691997572171252,8,2.355700020145344,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,55,195648,1000,-4.213000162292041e-17,0.3068588823805868,1.3666642747488333,-1.6128782216945026,-0.0062313998434981,-0.0032994741126601834,-0.34124801641627617,1.2605831723035086,8,2.043285470592246,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,56,195649,1000,-1.4043333874306803e-17,0.3831544526243586,1.2529243519851634,-1.3477729194446175,-0.012772741717753083,-0.01275609814677503,-0.23386862643329662,1.1482444646764076,8,1.6431342546850352,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,57,195650,1000,-1.4043333874306803e-17,0.4108702753224305,1.231932622288384,-1.2892828838906756,-0.010469355716314965,-0.005778911407506035,-0.19650697184996993,1.1297579335681183,8,2.0844210000406056,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,58,195651,1000,-2.1065000811460205e-17,0.25321301935072144,1.4432501790253283,-1.5061978716523459,-0.009455808980270236,0.0045317142677913785,-0.23661280088899614,1.1466385499262388,8,3.0193719777430994,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,59,195652,1000,-4.9151668560073814e-17,0.3258133390055389,1.4033289028848643,-1.5795274281884426,-0.022863073407622225,0.004227289961759417,-0.34501413088167965,1.212578056118615,8,4.432414976409058,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,60,195655,1000,-1.4043333874306806e-17,0.28872124212668815,1.3584747283945728,-1.4663150978673527,-0.012172734080021508,-0.003683277831403653,-0.24118289237198076,1.1736019935027182,8,2.596971560686517,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,61,195659,1000,2.1065000811460208e-17,0.3130704109420456,1.2995045096510207,-1.5743710841490626,-0.010238838635085318,-0.009774064783585515,-0.3367548848822126,1.2715837554889755,8,2.208967555599407,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
