regime,representation_id,learner,trajectory_id,rmse,nrmse,n,representation_label,noise_level,cohort,canonical_or_augmentation,evidence_level,support_scope,native_coverage
noise_0.01,C*_compact,STLSQ,conf_022,4.94501903650141,0.5718605529707417,2305,q_comp -> compact (12),0.01,confirmation_24,canonical,protected_confirmation,native,0.9422115785089548
noise_0.01,C*_compact,STLSQ,conf_023,5.846784104029545,0.6307235661163875,2251,q_comp -> compact (12),0.01,confirmation_24,canonical,protected_confirmation,native,0.9422115785089548
noise_0.01,C*_robust,STLSQ,conf_000,2.489100622704337,0.2835688987444018,2032,q_rob -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_robust,STLSQ,conf_001,1.8378414210979104,0.1992355109723,2059,q_rob -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_robust,STLSQ,conf_002,1.540147251061554,0.2033329390589538,2094,q_rob -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_robust,STLSQ,conf_003,2.247587040495966,0.2822590318540325,2050,q_rob -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_robust,STLSQ,conf_004,2.319666190111317,0.2598139172817195,2056,q_rob -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_robust,STLSQ,conf_005,2.163942278640746,0.251084857348604,2010,q_rob -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_robust,STLSQ,conf_006,2.477635520894754,0.2700012778879789,2075,q_rob -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_robust,STLSQ,conf_007,2.571132985894416,0.3233877076385216,2024,q_rob -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_robust,STLSQ,conf_008,2.2261458678017547,0.2590880642413347,2068,q_rob -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_robust,STLSQ,conf_009,2.086866139152024,0.235958834600759,2077,q_rob -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_robust,STLSQ,conf_010,2.430530530533662,0.2885843506585365,2055,q_rob -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_robust,STLSQ,conf_011,2.303320556716992,0.2604110623925208,2056,q_rob -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_robust,STLSQ,conf_012,1.989021804033437,0.2133396719842516,2045,q_rob -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_robust,STLSQ,conf_013,2.23491874527907,0.2455955988735875,2077,q_rob -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_robust,STLSQ,conf_014,2.5100178828296755,0.3037905407972379,2030,q_rob -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_robust,STLSQ,conf_015,2.5672141200908727,0.2692077432862834,2008,q_rob -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_robust,STLSQ,conf_016,2.248102145603624,0.2653411818512518,2080,q_rob -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_robust,STLSQ,conf_017,2.3151181877555733,0.2611877428866296,2067,q_rob -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_robust,STLSQ,conf_018,2.028928625059933,0.2164063692515942,2099,q_rob -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_robust,STLSQ,conf_019,2.115473400802345,0.2229937199021987,2062,q_rob -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_robust,STLSQ,conf_020,2.4720528887129887,0.2801560824076421,2095,q_rob -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_robust,STLSQ,conf_021,2.027700531604974,0.2339531794445472,2092,q_rob -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_robust,STLSQ,conf_022,2.052484535698657,0.2327026873903168,2107,q_rob -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
noise_0.01,C*_robust,STLSQ,conf_023,2.3479883316888728,0.2492231088486731,2068,q_rob -> C_all (38),0.01,confirmation_24,canonical,protected_confirmation,native,0.8587741218936554
