realization_index,shot,sample_index,crossing_time,A_left,A_right,B_left,B_right,y,residual,den_kappa,den_betan,B_also_small
0,155537,393,1978.0995242642134,-0.0011051864560429614,0.013753817160494952,-0.00048650090246317446,0.0037002208948167144,-0.7789075211978144,0.0013473389454019546,17.363992130482192,16.401610291656112,True
0,155537,406,2043.6090458630958,0.03891036193980413,-0.008308807488964565,-0.019008547576230536,-0.04058832575676517,-0.5209139196211076,-0.0012604015757066156,17.400895051456885,17.391264632168475,False
0,155537,411,2067.902401669988,-0.040183782602312146,0.0033560480537094817,0.007638272195960932,0.0693414934226255,1.2857962890542862,-0.059306430746175254,17.007432172620003,15.66354460191397,False
0,155537,414,2079.2267778724736,0.013799935914442951,-0.03223512090788494,0.03159600169100658,0.1421992348424682,0.5584180099233661,-0.023889868940591974,15.463617421660198,17.760858343856242,False
0,155537,420,2108.7182657022568,-0.03973305039745123,0.041408118299923635,0.01085197395201963,-0.01985099932877727,3.1750783474421236,-0.1370075219467921,16.99876569290145,15.676787305473175,False
0,155537,453,2263.700275303474,0.002783265793827927,-0.1473851495221261,-0.019245404827844193,-0.5047403633330918,-1.285247029383709,0.015668220734343485,17.464431526276098,16.451770456365058,False
0,155537,458,2291.184227415505,-0.030952209701165523,0.008372924604765797,0.045337712220187176,0.051686870535930025,2.051106157953713,-0.10882398014052619,16.86038863148495,15.927148734245375,False
0,155537,477,2378.464081607828,0.0027907620752615214,-0.02351874115811048,-0.030367071250515222,-0.05111971691939936,-0.5434320940142242,0.028850481572060938,17.615538413855514,16.38922207109579,False
0,155537,486,2421.6289923741133,-0.007170793139521736,0.03606089429409998,-0.02982108213205921,-0.017793551994524134,-0.042146990526105405,0.030123309482575855,17.45356456207631,16.222103010488627,False
0,155537,496,2470.133615320521,0.002723529326252083,-0.005138744851145183,-0.01157377239889099,-0.010989751161523138,-0.19837251559957414,0.01103349903513226,17.414940240194223,16.471228691777938,False
0,155537,507,2521.0724240530867,-0.0009449872820573857,0.024023696702989317,0.0503397416738277,0.01253705369665499,0.7102430839042118,-0.05101091235528532,16.613664507862648,16.74380486125007,False
0,155537,529,2628.4622998185077,0.0050200130209256955,-0.003669825231212065,-0.026975183527713806,0.004545874950488974,0.5931090510373039,0.029952598686754484,17.66248560397071,16.422877414551092,False
0,155537,532,2643.461253247646,-0.003669825231211288,0.001386511683746594,0.004629527343731496,0.011062439101354026,0.2661104581186456,-0.005606106217224016,17.264317266975848,16.383179950748588,False
0,155537,583,2887.2370500188904,0.01524784258600198,-0.0018578590273992113,0.003845109065934039,-0.0018217044580688705,-0.07759923305572904,-0.005028329956361682,17.178278533222272,16.882416723007037,False
0,155537,591,2924.3479212440607,-0.020585336861869252,0.00966434506958469,0.0011736584597640837,0.007989486848885246,0.6168625593183079,-0.013871982040803976,17.185187349713733,16.024876441959258,False
0,155537,609,3010.0005085834423,0.01167645509039894,-0.006069993501245263,0.025876545561899562,0.06448304137927793,-0.3357413934425416,-0.029796814864418764,16.72762137821207,17.00529059202675,False
0,155537,612,3022.0162786229494,-0.0028926486208477042,0.013184281151428667,0.05580804871231387,0.020555770599482118,0.25344615304033874,-0.0565411793773658,16.503439819024646,16.74905568240922,False
0,155537,655,3230.559876859662,0.02161239909137036,-0.0011204166267599902,0.0018001506665720301,-0.009536375402907825,-0.42394399869683946,-0.010962597558798581,17.183098643425037,17.04160199531799,False
0,155537,658,3240.8696417970777,-0.0009615589229231558,0.0074283404091357585,-0.009040407525156027,0.0018914601456803926,0.11116590583260064,0.008933514956479843,17.35663059406795,16.408131001330993,False
0,155537,701,3447.133218946987,0.013585752047398092,-0.01980691113909172,0.0024723323666361145,0.08164253559657265,-0.1054466744249715,-0.003904904739596926,17.21985214300453,16.821903646792254,False
0,155537,704,3463.4866390584975,-0.01980691113909172,0.003794260506910563,0.08097280553439985,0.034809995140638685,0.8912159297539867,-0.098625040260779,16.3992358874299,16.389821702612,False
0,155537,722,3547.5772866119387,0.016951520948607968,-0.017724956698457306,0.0035970351603588045,-0.013046734740659,-0.08622729933209493,-0.005058719031328998,17.185884353680716,16.921833805633717,False
0,155537,725,3563.981370977936,-0.01772495669845675,0.0012959420147928835,-0.012975827371462124,-0.005040526169700268,0.36992322372512354,0.006418954249182374,17.30777988552658,16.039507809813028,False
0,155537,793,3886.792596843526,0.010689965863279971,-0.004891852843167843,0.027894961388260163,0.015739491080662686,0.6586807564271769,-0.020853686587253506,16.605509274451855,17.040429016506682,False
0,155537,797,3904.5621915927886,-0.004593197804658611,0.006456706644433652,0.003549449936016127,0.0020052557406194686,0.38013290683234585,-0.005295475569156827,17.19099701414309,16.392744805200465,False
0,155537,924,4507.846960273743,0.0002463746770904329,-0.006257576120686004,0.027256008133138523,0.006435459839060896,2.0303112622158697,-0.026755790851519023,16.879831505180817,16.647770596732116,False
0,155537,926,4520.8541822249335,-0.006257576120686115,0.0018909469237099463,0.006460629394441099,0.007899624422794373,0.434258131897683,-0.009178032710816242,17.160190387752706,16.366652607083395,False
0,155537,945,4609.198930553865,0.001233497069173639,-0.002739911570953657,0.009645878177180696,0.00824822580163725,0.10720869059127623,-0.009513636571547315,17.133037264800464,16.557450033968628,False
0,155537,969,4723.555812949606,-0.0019610336041094856,0.004312876871351179,0.01879063279854233,0.02781554247413143,0.6989693327464507,-0.020161335148299653,17.027181822472347,16.527421572318747,False
0,155537,991,4828.790732483152,0.005861627060273045,-0.008788372223836993,0.0012927507264701103,-0.04038313723606025,0.40723858011640296,0.0010943299547317986,17.354693667624755,16.572510150911796,False
0,155537,994,4841.857691079536,-0.0035673335944901297,0.021430058605886537,-0.03187247463620873,-0.011325021289322685,0.2861299734229172,0.03085175356962816,17.713425262660916,16.200955597895128,False
