canonical_run_id,realization_index,shot,feature,feature_order,loading,absolute_loading,normalized_sigma_7,condition_number
D3D-SIR-62-ALIGNED-V1,24,170394,r[q95]/r[kappa],source_matrix_order,-0.008287856543968164,0.008287856543968164,0.027366082326904115,36.5415841425311
D3D-SIR-62-ALIGNED-V1,24,170394,d[pcdiamag3]/d[betan],source_matrix_order,-0.5052459723714783,0.5052459723714783,0.027366082326904115,36.5415841425311
D3D-SIR-62-ALIGNED-V1,24,170394,d[kappa]/d[betan],source_matrix_order,0.7188879886859433,0.7188879886859433,0.027366082326904115,36.5415841425311
D3D-SIR-62-ALIGNED-V1,24,170394,d[betan]/d[t],source_matrix_order,0.24839404557718991,0.24839404557718991,0.027366082326904115,36.5415841425311
D3D-SIR-62-ALIGNED-V1,24,170394,d[li]/d[betan],source_matrix_order,0.010742091231237564,0.010742091231237564,0.027366082326904115,36.5415841425311
D3D-SIR-62-ALIGNED-V1,25,170396,d[pcdiamag3]/d[kappa],source_matrix_order,0.29005777569296415,0.29005777569296415,0.024995162307270717,40.007741806466086
D3D-SIR-62-ALIGNED-V1,25,170396,d[kappa]/d[t],source_matrix_order,-0.31007530914869474,0.31007530914869474,0.024995162307270717,40.007741806466086
D3D-SIR-62-ALIGNED-V1,25,170396,r[q95]/r[kappa],source_matrix_order,-0.00658580647906647,0.00658580647906647,0.024995162307270717,40.007741806466086
D3D-SIR-62-ALIGNED-V1,25,170396,d[pcdiamag3]/d[betan],source_matrix_order,-0.424350724586932,0.424350724586932,0.024995162307270717,40.007741806466086
D3D-SIR-62-ALIGNED-V1,25,170396,d[kappa]/d[betan],source_matrix_order,0.7481033888701698,0.7481033888701698,0.024995162307270717,40.007741806466086
D3D-SIR-62-ALIGNED-V1,25,170396,d[betan]/d[t],source_matrix_order,0.2827266817841192,0.2827266817841192,0.024995162307270717,40.007741806466086
D3D-SIR-62-ALIGNED-V1,25,170396,d[li]/d[betan],source_matrix_order,-0.0031340198255056582,0.0031340198255056582,0.024995162307270717,40.007741806466086
D3D-SIR-62-ALIGNED-V1,26,170411,d[pcdiamag3]/d[kappa],source_matrix_order,0.2162475716775329,0.2162475716775329,0.026839112474987818,37.25905619762689
D3D-SIR-62-ALIGNED-V1,26,170411,d[kappa]/d[t],source_matrix_order,-0.35204946714577995,0.35204946714577995,0.026839112474987818,37.25905619762689
D3D-SIR-62-ALIGNED-V1,26,170411,r[q95]/r[kappa],source_matrix_order,-0.0031161975852404614,0.0031161975852404614,0.026839112474987818,37.25905619762689
D3D-SIR-62-ALIGNED-V1,26,170411,d[pcdiamag3]/d[betan],source_matrix_order,-0.3660230677118732,0.3660230677118732,0.026839112474987818,37.25905619762689
D3D-SIR-62-ALIGNED-V1,26,170411,d[kappa]/d[betan],source_matrix_order,0.7732339849600808,0.7732339849600808,0.026839112474987818,37.25905619762689
D3D-SIR-62-ALIGNED-V1,26,170411,d[betan]/d[t],source_matrix_order,0.3118878641357225,0.3118878641357225,0.026839112474987818,37.25905619762689
D3D-SIR-62-ALIGNED-V1,26,170411,d[li]/d[betan],source_matrix_order,-0.01227714742734691,0.01227714742734691,0.026839112474987818,37.25905619762689
D3D-SIR-62-ALIGNED-V1,27,186997,d[pcdiamag3]/d[kappa],source_matrix_order,0.22570806125013598,0.22570806125013598,0.02242282798219361,44.597407641628386
D3D-SIR-62-ALIGNED-V1,27,186997,d[kappa]/d[t],source_matrix_order,-0.34319898260178194,0.34319898260178194,0.02242282798219361,44.597407641628386
D3D-SIR-62-ALIGNED-V1,27,186997,r[q95]/r[kappa],source_matrix_order,-0.005351104056900096,0.005351104056900096,0.02242282798219361,44.597407641628386
D3D-SIR-62-ALIGNED-V1,27,186997,d[pcdiamag3]/d[betan],source_matrix_order,-0.4127161906054705,0.4127161906054705,0.02242282798219361,44.597407641628386
D3D-SIR-62-ALIGNED-V1,27,186997,d[kappa]/d[betan],source_matrix_order,0.7630555994263326,0.7630555994263326,0.02242282798219361,44.597407641628386
D3D-SIR-62-ALIGNED-V1,27,186997,d[betan]/d[t],source_matrix_order,0.2804312929088041,0.2804312929088041,0.02242282798219361,44.597407641628386
D3D-SIR-62-ALIGNED-V1,27,186997,d[li]/d[betan],source_matrix_order,-0.003388696933113052,0.003388696933113052,0.02242282798219361,44.597407641628386
D3D-SIR-62-ALIGNED-V1,28,187017,d[pcdiamag3]/d[kappa],source_matrix_order,0.3062011858220951,0.3062011858220951,0.016975715895077487,58.90767766029672
D3D-SIR-62-ALIGNED-V1,28,187017,d[kappa]/d[t],source_matrix_order,-0.305094632969938,0.305094632969938,0.016975715895077487,58.90767766029672
D3D-SIR-62-ALIGNED-V1,28,187017,r[q95]/r[kappa],source_matrix_order,-0.025890061140025074,0.025890061140025074,0.016975715895077487,58.90767766029672
D3D-SIR-62-ALIGNED-V1,28,187017,d[pcdiamag3]/d[betan],source_matrix_order,-0.4108378787678408,0.4108378787678408,0.016975715895077487,58.90767766029672
D3D-SIR-62-ALIGNED-V1,28,187017,d[kappa]/d[betan],source_matrix_order,0.7588576275545471,0.7588576275545471,0.016975715895077487,58.90767766029672
D3D-SIR-62-ALIGNED-V1,28,187017,d[betan]/d[t],source_matrix_order,0.2599405774618842,0.2599405774618842,0.016975715895077487,58.90767766029672
D3D-SIR-62-ALIGNED-V1,28,187017,d[li]/d[betan],source_matrix_order,-0.016310675303452565,0.016310675303452565,0.016975715895077487,58.90767766029672
D3D-SIR-62-ALIGNED-V1,29,187018,d[pcdiamag3]/d[kappa],source_matrix_order,0.2776420764926506,0.2776420764926506,0.017342190594779337,57.6628422190815
D3D-SIR-62-ALIGNED-V1,29,187018,d[kappa]/d[t],source_matrix_order,-0.354468301811437,0.354468301811437,0.017342190594779337,57.6628422190815
D3D-SIR-62-ALIGNED-V1,29,187018,r[q95]/r[kappa],source_matrix_order,-0.020692183850727637,0.020692183850727637,0.017342190594779337,57.6628422190815
D3D-SIR-62-ALIGNED-V1,29,187018,d[pcdiamag3]/d[betan],source_matrix_order,-0.36227534194666733,0.36227534194666733,0.017342190594779337,57.6628422190815
D3D-SIR-62-ALIGNED-V1,29,187018,d[kappa]/d[betan],source_matrix_order,0.7590236802341249,0.7590236802341249,0.017342190594779337,57.6628422190815
D3D-SIR-62-ALIGNED-V1,29,187018,d[betan]/d[t],source_matrix_order,0.29711410168220465,0.29711410168220465,0.017342190594779337,57.6628422190815
D3D-SIR-62-ALIGNED-V1,29,187018,d[li]/d[betan],source_matrix_order,-0.03466661134433873,0.03466661134433873,0.017342190594779337,57.6628422190815
D3D-SIR-62-ALIGNED-V1,30,187019,d[pcdiamag3]/d[kappa],source_matrix_order,0.3452578701413614,0.3452578701413614,0.01775871049039747,56.31039486457772
D3D-SIR-62-ALIGNED-V1,30,187019,d[kappa]/d[t],source_matrix_order,-0.27102735649935866,0.27102735649935866,0.01775871049039747,56.31039486457772
D3D-SIR-62-ALIGNED-V1,30,187019,r[q95]/r[kappa],source_matrix_order,-0.020710577115314082,0.020710577115314082,0.01775871049039747,56.31039486457772
D3D-SIR-62-ALIGNED-V1,30,187019,d[pcdiamag3]/d[betan],source_matrix_order,-0.46849102579642127,0.46849102579642127,0.01775871049039747,56.31039486457772
D3D-SIR-62-ALIGNED-V1,30,187019,d[kappa]/d[betan],source_matrix_order,0.7346683096004146,0.7346683096004146,0.01775871049039747,56.31039486457772
D3D-SIR-62-ALIGNED-V1,30,187019,d[betan]/d[t],source_matrix_order,0.21717193016380226,0.21717193016380226,0.01775871049039747,56.31039486457772
D3D-SIR-62-ALIGNED-V1,30,187019,d[li]/d[betan],source_matrix_order,-0.022961565625754174,0.022961565625754174,0.01775871049039747,56.31039486457772
D3D-SIR-62-ALIGNED-V1,31,187020,d[pcdiamag3]/d[kappa],source_matrix_order,0.3354453267116977,0.3354453267116977,0.018259490590155997,54.76604043593183
D3D-SIR-62-ALIGNED-V1,31,187020,d[kappa]/d[t],source_matrix_order,-0.27753666210418065,0.27753666210418065,0.018259490590155997,54.76604043593183
D3D-SIR-62-ALIGNED-V1,31,187020,r[q95]/r[kappa],source_matrix_order,-0.02656551097361748,0.02656551097361748,0.018259490590155997,54.76604043593183
D3D-SIR-62-ALIGNED-V1,31,187020,d[pcdiamag3]/d[betan],source_matrix_order,-0.46959584496038365,0.46959584496038365,0.018259490590155997,54.76604043593183
D3D-SIR-62-ALIGNED-V1,31,187020,d[kappa]/d[betan],source_matrix_order,0.7306611145512663,0.7306611145512663,0.018259490590155997,54.76604043593183
D3D-SIR-62-ALIGNED-V1,31,187020,d[betan]/d[t],source_matrix_order,0.23464783262563058,0.23464783262563058,0.018259490590155997,54.76604043593183
D3D-SIR-62-ALIGNED-V1,31,187020,d[li]/d[betan],source_matrix_order,-0.01727947698288753,0.01727947698288753,0.018259490590155997,54.76604043593183
D3D-SIR-62-ALIGNED-V1,32,187021,d[pcdiamag3]/d[kappa],source_matrix_order,0.3247076493592739,0.3247076493592739,0.01814213356119499,55.1203085693815
D3D-SIR-62-ALIGNED-V1,32,187021,d[kappa]/d[t],source_matrix_order,-0.3066799109585341,0.3066799109585341,0.01814213356119499,55.1203085693815
D3D-SIR-62-ALIGNED-V1,32,187021,r[q95]/r[kappa],source_matrix_order,-0.021487463996608423,0.021487463996608423,0.01814213356119499,55.1203085693815
D3D-SIR-62-ALIGNED-V1,32,187021,d[pcdiamag3]/d[betan],source_matrix_order,-0.4228249062721992,0.4228249062721992,0.01814213356119499,55.1203085693815
D3D-SIR-62-ALIGNED-V1,32,187021,d[kappa]/d[betan],source_matrix_order,0.7446779839582973,0.7446779839582973,0.01814213356119499,55.1203085693815
D3D-SIR-62-ALIGNED-V1,32,187021,d[betan]/d[t],source_matrix_order,0.25718435379286964,0.25718435379286964,0.01814213356119499,55.1203085693815
D3D-SIR-62-ALIGNED-V1,32,187021,d[li]/d[betan],source_matrix_order,-0.02409710689878619,0.02409710689878619,0.01814213356119499,55.1203085693815
D3D-SIR-62-ALIGNED-V1,33,187022,d[pcdiamag3]/d[kappa],source_matrix_order,0.280905306730253,0.280905306730253,0.020998506237799246,47.62243507587734
D3D-SIR-62-ALIGNED-V1,33,187022,d[kappa]/d[t],source_matrix_order,-0.3283188455352616,0.3283188455352616,0.020998506237799246,47.62243507587734
D3D-SIR-62-ALIGNED-V1,33,187022,r[q95]/r[kappa],source_matrix_order,-0.029724359513726487,0.029724359513726487,0.020998506237799246,47.62243507587734
D3D-SIR-62-ALIGNED-V1,33,187022,d[pcdiamag3]/d[betan],source_matrix_order,-0.41483203390688006,0.41483203390688006,0.020998506237799246,47.62243507587734
D3D-SIR-62-ALIGNED-V1,33,187022,d[kappa]/d[betan],source_matrix_order,0.757141263168483,0.757141263168483,0.020998506237799246,47.62243507587734
D3D-SIR-62-ALIGNED-V1,33,187022,d[betan]/d[t],source_matrix_order,0.2575161691735733,0.2575161691735733,0.020998506237799246,47.62243507587734
D3D-SIR-62-ALIGNED-V1,33,187022,d[li]/d[betan],source_matrix_order,-0.027428463959132288,0.027428463959132288,0.020998506237799246,47.62243507587734
D3D-SIR-62-ALIGNED-V1,34,187024,d[pcdiamag3]/d[kappa],source_matrix_order,0.40561472290105927,0.40561472290105927,0.02038585305227398,49.053625444850006
D3D-SIR-62-ALIGNED-V1,34,187024,d[kappa]/d[t],source_matrix_order,-0.1498502499978609,0.1498502499978609,0.02038585305227398,49.053625444850006
D3D-SIR-62-ALIGNED-V1,34,187024,r[q95]/r[kappa],source_matrix_order,-0.018775002907864498,0.018775002907864498,0.02038585305227398,49.053625444850006
D3D-SIR-62-ALIGNED-V1,34,187024,d[pcdiamag3]/d[betan],source_matrix_order,-0.5746548707884225,0.5746548707884225,0.02038585305227398,49.053625444850006
D3D-SIR-62-ALIGNED-V1,34,187024,d[kappa]/d[betan],source_matrix_order,0.6859977963134172,0.6859977963134172,0.02038585305227398,49.053625444850006
D3D-SIR-62-ALIGNED-V1,34,187024,d[betan]/d[t],source_matrix_order,0.10706069959819822,0.10706069959819822,0.02038585305227398,49.053625444850006
D3D-SIR-62-ALIGNED-V1,34,187024,d[li]/d[betan],source_matrix_order,-0.01964453972753475,0.01964453972753475,0.02038585305227398,49.053625444850006
D3D-SIR-62-ALIGNED-V1,35,189646,d[pcdiamag3]/d[kappa],source_matrix_order,-0.25325914391649407,0.25325914391649407,0.028293624921360852,35.3436508322774
D3D-SIR-62-ALIGNED-V1,35,189646,d[kappa]/d[t],source_matrix_order,-0.5229957831548921,0.5229957831548921,0.028293624921360852,35.3436508322774
D3D-SIR-62-ALIGNED-V1,35,189646,r[q95]/r[kappa],source_matrix_order,0.01472214952427725,0.01472214952427725,0.028293624921360852,35.3436508322774
D3D-SIR-62-ALIGNED-V1,35,189646,d[pcdiamag3]/d[betan],source_matrix_order,0.2799678023671446,0.2799678023671446,0.028293624921360852,35.3436508322774
D3D-SIR-62-ALIGNED-V1,35,189646,d[kappa]/d[betan],source_matrix_order,0.5231711769207358,0.5231711769207358,0.028293624921360852,35.3436508322774
D3D-SIR-62-ALIGNED-V1,35,189646,d[betan]/d[t],source_matrix_order,0.5556984103765954,0.5556984103765954,0.028293624921360852,35.3436508322774
D3D-SIR-62-ALIGNED-V1,35,189646,d[li]/d[betan],source_matrix_order,0.035038566184687564,0.035038566184687564,0.028293624921360852,35.3436508322774
D3D-SIR-62-ALIGNED-V1,36,189647,d[pcdiamag3]/d[kappa],source_matrix_order,0.1773061009142398,0.1773061009142398,0.02416907439351536,41.37518813166892
D3D-SIR-62-ALIGNED-V1,36,189647,d[kappa]/d[t],source_matrix_order,-0.41634449739260715,0.41634449739260715,0.02416907439351536,41.37518813166892
D3D-SIR-62-ALIGNED-V1,36,189647,r[q95]/r[kappa],source_matrix_order,-0.015569378875295636,0.015569378875295636,0.02416907439351536,41.37518813166892
D3D-SIR-62-ALIGNED-V1,36,189647,d[pcdiamag3]/d[betan],source_matrix_order,-0.20006435599996392,0.20006435599996392,0.02416907439351536,41.37518813166892
D3D-SIR-62-ALIGNED-V1,36,189647,d[kappa]/d[betan],source_matrix_order,0.7629376019335578,0.7629376019335578,0.02416907439351536,41.37518813166892
D3D-SIR-62-ALIGNED-V1,36,189647,d[betan]/d[t],source_matrix_order,0.4155237599391961,0.4155237599391961,0.02416907439351536,41.37518813166892
D3D-SIR-62-ALIGNED-V1,36,189647,d[li]/d[betan],source_matrix_order,0.014760570826011728,0.014760570826011728,0.02416907439351536,41.37518813166892
D3D-SIR-62-ALIGNED-V1,37,189649,d[pcdiamag3]/d[kappa],source_matrix_order,0.4246986110239633,0.4246986110239633,0.026758444784773294,37.37137969128322
D3D-SIR-62-ALIGNED-V1,37,189649,d[kappa]/d[t],source_matrix_order,-0.17825555381310787,0.17825555381310787,0.026758444784773294,37.37137969128322
D3D-SIR-62-ALIGNED-V1,37,189649,r[q95]/r[kappa],source_matrix_order,-0.049848411493323586,0.049848411493323586,0.026758444784773294,37.37137969128322
D3D-SIR-62-ALIGNED-V1,37,189649,d[pcdiamag3]/d[betan],source_matrix_order,-0.49950538451130694,0.49950538451130694,0.026758444784773294,37.37137969128322
D3D-SIR-62-ALIGNED-V1,37,189649,d[kappa]/d[betan],source_matrix_order,0.7135867452552545,0.7135867452552545,0.026758444784773294,37.37137969128322
D3D-SIR-62-ALIGNED-V1,37,189649,d[betan]/d[t],source_matrix_order,0.16258767120903916,0.16258767120903916,0.026758444784773294,37.37137969128322
D3D-SIR-62-ALIGNED-V1,37,189649,d[li]/d[betan],source_matrix_order,-0.014992004927195253,0.014992004927195253,0.026758444784773294,37.37137969128322
D3D-SIR-62-ALIGNED-V1,38,189650,d[pcdiamag3]/d[kappa],source_matrix_order,0.3081786410107127,0.3081786410107127,0.025401585054616333,39.36762205389486
D3D-SIR-62-ALIGNED-V1,38,189650,d[kappa]/d[t],source_matrix_order,-0.3023291049190199,0.3023291049190199,0.025401585054616333,39.36762205389486
D3D-SIR-62-ALIGNED-V1,38,189650,r[q95]/r[kappa],source_matrix_order,-0.03410627893194099,0.03410627893194099,0.025401585054616333,39.36762205389486
D3D-SIR-62-ALIGNED-V1,38,189650,d[pcdiamag3]/d[betan],source_matrix_order,-0.3900774205591642,0.3900774205591642,0.025401585054616333,39.36762205389486
D3D-SIR-62-ALIGNED-V1,38,189650,d[kappa]/d[betan],source_matrix_order,0.7544218952999201,0.7544218952999201,0.025401585054616333,39.36762205389486
D3D-SIR-62-ALIGNED-V1,38,189650,d[betan]/d[t],source_matrix_order,0.3018110952326088,0.3018110952326088,0.025401585054616333,39.36762205389486
D3D-SIR-62-ALIGNED-V1,38,189650,d[li]/d[betan],source_matrix_order,-0.007554597113642984,0.007554597113642984,0.025401585054616333,39.36762205389486
D3D-SIR-62-ALIGNED-V1,39,189651,d[pcdiamag3]/d[kappa],source_matrix_order,0.035378581918238824,0.035378581918238824,0.03932692410010339,25.427872199071146
D3D-SIR-62-ALIGNED-V1,39,189651,d[kappa]/d[t],source_matrix_order,-0.4734322096247614,0.4734322096247614,0.03932692410010339,25.427872199071146
D3D-SIR-62-ALIGNED-V1,39,189651,r[q95]/r[kappa],source_matrix_order,-0.01439595581032728,0.01439595581032728,0.03932692410010339,25.427872199071146
D3D-SIR-62-ALIGNED-V1,39,189651,d[pcdiamag3]/d[betan],source_matrix_order,-0.041409102702365086,0.041409102702365086,0.03932692410010339,25.427872199071146
D3D-SIR-62-ALIGNED-V1,39,189651,d[kappa]/d[betan],source_matrix_order,0.7486151873332401,0.7486151873332401,0.03932692410010339,25.427872199071146
D3D-SIR-62-ALIGNED-V1,39,189651,d[betan]/d[t],source_matrix_order,0.4605504715188189,0.4605504715188189,0.03932692410010339,25.427872199071146
D3D-SIR-62-ALIGNED-V1,39,189651,d[li]/d[betan],source_matrix_order,0.012526211668888822,0.012526211668888822,0.03932692410010339,25.427872199071146
D3D-SIR-62-ALIGNED-V1,40,189652,d[pcdiamag3]/d[kappa],source_matrix_order,0.12120997418523424,0.12120997418523424,0.02567594317318663,38.94696265897252
D3D-SIR-62-ALIGNED-V1,40,189652,d[kappa]/d[t],source_matrix_order,-0.43600455792879306,0.43600455792879306,0.02567594317318663,38.94696265897252
D3D-SIR-62-ALIGNED-V1,40,189652,r[q95]/r[kappa],source_matrix_order,-0.011203112591567102,0.011203112591567102,0.02567594317318663,38.94696265897252
D3D-SIR-62-ALIGNED-V1,40,189652,d[pcdiamag3]/d[betan],source_matrix_order,-0.14531770245486114,0.14531770245486114,0.02567594317318663,38.94696265897252
D3D-SIR-62-ALIGNED-V1,40,189652,d[kappa]/d[betan],source_matrix_order,0.771906617444847,0.771906617444847,0.02567594317318663,38.94696265897252
D3D-SIR-62-ALIGNED-V1,40,189652,d[betan]/d[t],source_matrix_order,0.42200175698977704,0.42200175698977704,0.02567594317318663,38.94696265897252
D3D-SIR-62-ALIGNED-V1,40,189652,d[li]/d[betan],source_matrix_order,-0.006333584074553327,0.006333584074553327,0.02567594317318663,38.94696265897252
D3D-SIR-62-ALIGNED-V1,41,195261,d[pcdiamag3]/d[kappa],source_matrix_order,-0.39476518573053815,0.39476518573053815,0.014021965371626702,71.31667876056015
D3D-SIR-62-ALIGNED-V1,41,195261,d[kappa]/d[t],source_matrix_order,-0.5283345040495472,0.5283345040495472,0.014021965371626702,71.31667876056015
D3D-SIR-62-ALIGNED-V1,41,195261,r[q95]/r[kappa],source_matrix_order,0.03835150932592356,0.03835150932592356,0.014021965371626702,71.31667876056015
D3D-SIR-62-ALIGNED-V1,41,195261,d[pcdiamag3]/d[betan],source_matrix_order,0.12279284097599297,0.12279284097599297,0.014021965371626702,71.31667876056015
D3D-SIR-62-ALIGNED-V1,41,195261,d[kappa]/d[betan],source_matrix_order,0.49566599983051934,0.49566599983051934,0.014021965371626702,71.31667876056015
D3D-SIR-62-ALIGNED-V1,41,195261,d[betan]/d[t],source_matrix_order,0.5500693538380741,0.5500693538380741,0.014021965371626702,71.31667876056015
D3D-SIR-62-ALIGNED-V1,41,195261,d[li]/d[betan],source_matrix_order,-0.01459803012382277,0.01459803012382277,0.014021965371626702,71.31667876056015
D3D-SIR-62-ALIGNED-V1,42,195264,d[pcdiamag3]/d[kappa],source_matrix_order,-0.35850041660650234,0.35850041660650234,0.02166571830173224,46.15586642793408
D3D-SIR-62-ALIGNED-V1,42,195264,d[kappa]/d[t],source_matrix_order,-0.5325123011719376,0.5325123011719376,0.02166571830173224,46.15586642793408
D3D-SIR-62-ALIGNED-V1,42,195264,r[q95]/r[kappa],source_matrix_order,0.03376277239384119,0.03376277239384119,0.02166571830173224,46.15586642793408
D3D-SIR-62-ALIGNED-V1,42,195264,d[pcdiamag3]/d[betan],source_matrix_order,0.14855887131518541,0.14855887131518541,0.02166571830173224,46.15586642793408
D3D-SIR-62-ALIGNED-V1,42,195264,d[kappa]/d[betan],source_matrix_order,0.5253929154876296,0.5253929154876296,0.02166571830173224,46.15586642793408
D3D-SIR-62-ALIGNED-V1,42,195264,d[betan]/d[t],source_matrix_order,0.5365970565535337,0.5365970565535337,0.02166571830173224,46.15586642793408
D3D-SIR-62-ALIGNED-V1,42,195264,d[li]/d[betan],source_matrix_order,-0.026913204953397968,0.026913204953397968,0.02166571830173224,46.15586642793408
D3D-SIR-62-ALIGNED-V1,43,195265,d[pcdiamag3]/d[kappa],source_matrix_order,0.5585372995493559,0.5585372995493559,0.017336333401311337,57.68232398693712
D3D-SIR-62-ALIGNED-V1,43,195265,d[kappa]/d[t],source_matrix_order,0.5208074742125053,0.5208074742125053,0.017336333401311337,57.68232398693712
D3D-SIR-62-ALIGNED-V1,43,195265,r[q95]/r[kappa],source_matrix_order,-0.05630083236671943,0.05630083236671943,0.017336333401311337,57.68232398693712
D3D-SIR-62-ALIGNED-V1,43,195265,d[pcdiamag3]/d[betan],source_matrix_order,-0.2585913556425785,0.2585913556425785,0.017336333401311337,57.68232398693712
D3D-SIR-62-ALIGNED-V1,43,195265,d[kappa]/d[betan],source_matrix_order,-0.2518521411683655,0.2518521411683655,0.017336333401311337,57.68232398693712
D3D-SIR-62-ALIGNED-V1,43,195265,d[betan]/d[t],source_matrix_order,-0.5322722083973943,0.5322722083973943,0.017336333401311337,57.68232398693712
D3D-SIR-62-ALIGNED-V1,43,195265,d[li]/d[betan],source_matrix_order,0.0036307072206272495,0.0036307072206272495,0.017336333401311337,57.68232398693712
D3D-SIR-62-ALIGNED-V1,44,195266,d[pcdiamag3]/d[kappa],source_matrix_order,-0.20892660241760383,0.20892660241760383,0.02140515864658535,46.71771027305722
D3D-SIR-62-ALIGNED-V1,44,195266,d[kappa]/d[t],source_matrix_order,-0.5202277426574505,0.5202277426574505,0.02140515864658535,46.71771027305722
D3D-SIR-62-ALIGNED-V1,44,195266,r[q95]/r[kappa],source_matrix_order,0.024179227338304007,0.024179227338304007,0.02140515864658535,46.71771027305722
D3D-SIR-62-ALIGNED-V1,44,195266,d[pcdiamag3]/d[betan],source_matrix_order,0.10558441678819774,0.10558441678819774,0.02140515864658535,46.71771027305722
D3D-SIR-62-ALIGNED-V1,44,195266,d[kappa]/d[betan],source_matrix_order,0.608859131571196,0.608859131571196,0.02140515864658535,46.71771027305722
D3D-SIR-62-ALIGNED-V1,44,195266,d[betan]/d[t],source_matrix_order,0.5506577013392636,0.5506577013392636,0.02140515864658535,46.71771027305722
D3D-SIR-62-ALIGNED-V1,44,195266,d[li]/d[betan],source_matrix_order,-0.006835226895671537,0.006835226895671537,0.02140515864658535,46.71771027305722
D3D-SIR-62-ALIGNED-V1,45,195267,d[pcdiamag3]/d[kappa],source_matrix_order,-0.12094626638173213,0.12094626638173213,0.02137232721128877,46.789476415642945
D3D-SIR-62-ALIGNED-V1,45,195267,d[kappa]/d[t],source_matrix_order,-0.5130059139998083,0.5130059139998083,0.02137232721128877,46.789476415642945
D3D-SIR-62-ALIGNED-V1,45,195267,r[q95]/r[kappa],source_matrix_order,0.018638400011007583,0.018638400011007583,0.02137232721128877,46.789476415642945
D3D-SIR-62-ALIGNED-V1,45,195267,d[pcdiamag3]/d[betan],source_matrix_order,0.07368666419714134,0.07368666419714134,0.02137232721128877,46.789476415642945
D3D-SIR-62-ALIGNED-V1,45,195267,d[kappa]/d[betan],source_matrix_order,0.6680906344427163,0.6680906344427163,0.02137232721128877,46.789476415642945
D3D-SIR-62-ALIGNED-V1,45,195267,d[betan]/d[t],source_matrix_order,0.5194753793518248,0.5194753793518248,0.02137232721128877,46.789476415642945
D3D-SIR-62-ALIGNED-V1,45,195267,d[li]/d[betan],source_matrix_order,-0.01483417780917587,0.01483417780917587,0.02137232721128877,46.789476415642945
D3D-SIR-62-ALIGNED-V1,46,195268,d[pcdiamag3]/d[kappa],source_matrix_order,-0.5027307568387099,0.5027307568387099,0.022451944494773904,44.53957207282283
D3D-SIR-62-ALIGNED-V1,46,195268,d[kappa]/d[t],source_matrix_order,-0.531438333946461,0.531438333946461,0.022451944494773904,44.53957207282283
D3D-SIR-62-ALIGNED-V1,46,195268,r[q95]/r[kappa],source_matrix_order,0.06473901804155102,0.06473901804155102,0.022451944494773904,44.53957207282283
D3D-SIR-62-ALIGNED-V1,46,195268,d[pcdiamag3]/d[betan],source_matrix_order,0.2734986417489476,0.2734986417489476,0.022451944494773904,44.53957207282283
D3D-SIR-62-ALIGNED-V1,46,195268,d[kappa]/d[betan],source_matrix_order,0.30162498335336296,0.30162498335336296,0.022451944494773904,44.53957207282283
D3D-SIR-62-ALIGNED-V1,46,195268,d[betan]/d[t],source_matrix_order,0.5429976122179923,0.5429976122179923,0.022451944494773904,44.53957207282283
D3D-SIR-62-ALIGNED-V1,46,195268,d[li]/d[betan],source_matrix_order,-0.004289334182306731,0.004289334182306731,0.022451944494773904,44.53957207282283
D3D-SIR-62-ALIGNED-V1,47,195269,d[pcdiamag3]/d[kappa],source_matrix_order,-0.47760122943259514,0.47760122943259514,0.032855077792050255,30.43669554914169
D3D-SIR-62-ALIGNED-V1,47,195269,d[kappa]/d[t],source_matrix_order,-0.507016517451817,0.507016517451817,0.032855077792050255,30.43669554914169
D3D-SIR-62-ALIGNED-V1,47,195269,r[q95]/r[kappa],source_matrix_order,0.024100906127894645,0.024100906127894645,0.032855077792050255,30.43669554914169
D3D-SIR-62-ALIGNED-V1,47,195269,d[pcdiamag3]/d[betan],source_matrix_order,0.33138540976778286,0.33138540976778286,0.032855077792050255,30.43669554914169
D3D-SIR-62-ALIGNED-V1,47,195269,d[kappa]/d[betan],source_matrix_order,0.3296823711009991,0.3296823711009991,0.032855077792050255,30.43669554914169
D3D-SIR-62-ALIGNED-V1,47,195269,d[betan]/d[t],source_matrix_order,0.5418170349749665,0.5418170349749665,0.032855077792050255,30.43669554914169
D3D-SIR-62-ALIGNED-V1,47,195269,d[li]/d[betan],source_matrix_order,-0.046669133145129965,0.046669133145129965,0.032855077792050255,30.43669554914169
D3D-SIR-62-ALIGNED-V1,48,195273,d[pcdiamag3]/d[kappa],source_matrix_order,-0.4361816226120855,0.4361816226120855,0.03561314616481943,28.079518596081062
D3D-SIR-62-ALIGNED-V1,48,195273,d[kappa]/d[t],source_matrix_order,-0.5290675642568923,0.5290675642568923,0.03561314616481943,28.079518596081062
D3D-SIR-62-ALIGNED-V1,48,195273,r[q95]/r[kappa],source_matrix_order,0.041462725506123156,0.041462725506123156,0.03561314616481943,28.079518596081062
D3D-SIR-62-ALIGNED-V1,48,195273,d[pcdiamag3]/d[betan],source_matrix_order,0.24836613111997322,0.24836613111997322,0.03561314616481943,28.079518596081062
D3D-SIR-62-ALIGNED-V1,48,195273,d[kappa]/d[betan],source_matrix_order,0.4016690048858621,0.4016690048858621,0.03561314616481943,28.079518596081062
D3D-SIR-62-ALIGNED-V1,48,195273,d[betan]/d[t],source_matrix_order,0.5516447856783602,0.5516447856783602,0.03561314616481943,28.079518596081062
