realization_index,shot,feature_1,feature_2,correlation,abs_correlation
40,189652,r[q95]/r[kappa],d[li]/d[betan],0.4236224994161515,0.4236224994161515
40,189652,d[pcdiamag3]/d[betan],d[kappa]/d[betan],0.5734678503478337,0.5734678503478337
40,189652,d[pcdiamag3]/d[betan],d[betan]/d[t],-0.7935965184554189,0.7935965184554189
40,189652,d[pcdiamag3]/d[betan],d[li]/d[betan],0.5596527834304698,0.5596527834304698
40,189652,d[kappa]/d[betan],d[betan]/d[t],-0.738842967296336,0.738842967296336
40,189652,d[kappa]/d[betan],d[li]/d[betan],0.632045077542011,0.632045077542011
40,189652,d[betan]/d[t],d[li]/d[betan],-0.7437881858216971,0.7437881858216971
41,195261,d[pcdiamag3]/d[kappa],d[kappa]/d[t],-0.7675160331036286,0.7675160331036286
41,195261,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],-0.35072995461803463,0.35072995461803463
41,195261,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],0.05679621867335939,0.05679621867335939
41,195261,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],-0.9416798138811497,0.9416798138811497
41,195261,d[pcdiamag3]/d[kappa],d[betan]/d[t],0.8214249048344797,0.8214249048344797
41,195261,d[pcdiamag3]/d[kappa],d[li]/d[betan],-0.7075190970827064,0.7075190970827064
41,195261,d[kappa]/d[t],r[q95]/r[kappa],0.7020882371713436,0.7020882371713436
41,195261,d[kappa]/d[t],d[pcdiamag3]/d[betan],0.14073212216943207,0.14073212216943207
41,195261,d[kappa]/d[t],d[kappa]/d[betan],0.828985863587004,0.828985863587004
41,195261,d[kappa]/d[t],d[betan]/d[t],-0.40471714277176585,0.40471714277176585
41,195261,d[kappa]/d[t],d[li]/d[betan],0.5189510430842558,0.5189510430842558
41,195261,r[q95]/r[kappa],d[pcdiamag3]/d[betan],-0.04145466127415059,0.04145466127415059
41,195261,r[q95]/r[kappa],d[kappa]/d[betan],0.41523917954935696,0.41523917954935696
41,195261,r[q95]/r[kappa],d[betan]/d[t],-0.008883627395883024,0.008883627395883024
41,195261,r[q95]/r[kappa],d[li]/d[betan],0.11517484448989831,0.11517484448989831
41,195261,d[pcdiamag3]/d[betan],d[kappa]/d[betan],0.2516609031225442,0.2516609031225442
41,195261,d[pcdiamag3]/d[betan],d[betan]/d[t],-0.2610076398576214,0.2610076398576214
41,195261,d[pcdiamag3]/d[betan],d[li]/d[betan],0.3763584466291421,0.3763584466291421
41,195261,d[kappa]/d[betan],d[betan]/d[t],-0.8439697175233147,0.8439697175233147
41,195261,d[kappa]/d[betan],d[li]/d[betan],0.7947653634533248,0.7947653634533248
41,195261,d[betan]/d[t],d[li]/d[betan],-0.791005034220384,0.791005034220384
42,195264,d[pcdiamag3]/d[kappa],d[kappa]/d[t],-0.7589420560719498,0.7589420560719498
42,195264,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],-0.20602671342971005,0.20602671342971005
42,195264,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],0.13852541987756192,0.13852541987756192
42,195264,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],-0.9054544537228361,0.9054544537228361
42,195264,d[pcdiamag3]/d[kappa],d[betan]/d[t],0.7408179943940929,0.7408179943940929
42,195264,d[pcdiamag3]/d[kappa],d[li]/d[betan],-0.6782102624127618,0.6782102624127618
42,195264,d[kappa]/d[t],r[q95]/r[kappa],0.5207244300850955,0.5207244300850955
42,195264,d[kappa]/d[t],d[pcdiamag3]/d[betan],0.10857101598548015,0.10857101598548015
42,195264,d[kappa]/d[t],d[kappa]/d[betan],0.8142319938287631,0.8142319938287631
42,195264,d[kappa]/d[t],d[betan]/d[t],-0.35036288825387096,0.35036288825387096
42,195264,d[kappa]/d[t],d[li]/d[betan],0.52289495460657,0.52289495460657
42,195264,r[q95]/r[kappa],d[pcdiamag3]/d[betan],-0.009496461053623242,0.009496461053623242
42,195264,r[q95]/r[kappa],d[kappa]/d[betan],0.2918384280294786,0.2918384280294786
42,195264,r[q95]/r[kappa],d[betan]/d[t],0.03543401531729428,0.03543401531729428
42,195264,r[q95]/r[kappa],d[li]/d[betan],0.04460086307914115,0.04460086307914115
42,195264,d[pcdiamag3]/d[betan],d[kappa]/d[betan],0.25916978267444324,0.25916978267444324
42,195264,d[pcdiamag3]/d[betan],d[betan]/d[t],-0.31033426124981117,0.31033426124981117
42,195264,d[pcdiamag3]/d[betan],d[li]/d[betan],0.3761114663759949,0.3761114663759949
42,195264,d[kappa]/d[betan],d[betan]/d[t],-0.8236838321442597,0.8236838321442597
42,195264,d[kappa]/d[betan],d[li]/d[betan],0.8095212057738697,0.8095212057738697
42,195264,d[betan]/d[t],d[li]/d[betan],-0.783689614823391,0.783689614823391
43,195265,d[pcdiamag3]/d[kappa],d[kappa]/d[t],-0.7426069658581085,0.7426069658581085
43,195265,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],-0.34480564082247706,0.34480564082247706
43,195265,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],0.16084639706532466,0.16084639706532466
43,195265,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],-0.8906039507138453,0.8906039507138453
43,195265,d[pcdiamag3]/d[kappa],d[betan]/d[t],0.697291134185897,0.697291134185897
43,195265,d[pcdiamag3]/d[kappa],d[li]/d[betan],-0.5765350634312456,0.5765350634312456
43,195265,d[kappa]/d[t],r[q95]/r[kappa],0.6627187945921852,0.6627187945921852
43,195265,d[kappa]/d[t],d[pcdiamag3]/d[betan],0.08675637085874859,0.08675637085874859
43,195265,d[kappa]/d[t],d[kappa]/d[betan],0.790686070530259,0.790686070530259
43,195265,d[kappa]/d[t],d[betan]/d[t],-0.28554790902235966,0.28554790902235966
43,195265,d[kappa]/d[t],d[li]/d[betan],0.4061058029918502,0.4061058029918502
43,195265,r[q95]/r[kappa],d[pcdiamag3]/d[betan],-0.06854022140102255,0.06854022140102255
43,195265,r[q95]/r[kappa],d[kappa]/d[betan],0.37466460197667834,0.37466460197667834
43,195265,r[q95]/r[kappa],d[betan]/d[t],0.037204327262482614,0.037204327262482614
43,195265,r[q95]/r[kappa],d[li]/d[betan],0.030632630224348447,0.030632630224348447
43,195265,d[pcdiamag3]/d[betan],d[kappa]/d[betan],0.28805698978328875,0.28805698978328875
43,195265,d[pcdiamag3]/d[betan],d[betan]/d[t],-0.35736347880442443,0.35736347880442443
43,195265,d[pcdiamag3]/d[betan],d[li]/d[betan],0.47868527862887533,0.47868527862887533
43,195265,d[kappa]/d[betan],d[betan]/d[t],-0.8078933341744537,0.8078933341744537
43,195265,d[kappa]/d[betan],d[li]/d[betan],0.7598137058333326,0.7598137058333326
43,195265,d[betan]/d[t],d[li]/d[betan],-0.7961268737771972,0.7961268737771972
44,195266,d[pcdiamag3]/d[kappa],d[kappa]/d[t],-0.6633565726890231,0.6633565726890231
44,195266,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],-0.31312849675550547,0.31312849675550547
44,195266,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],0.22134354797618336,0.22134354797618336
44,195266,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],-0.8760246163586854,0.8760246163586854
44,195266,d[pcdiamag3]/d[kappa],d[betan]/d[t],0.6843261780273306,0.6843261780273306
44,195266,d[pcdiamag3]/d[kappa],d[li]/d[betan],-0.6157175924732672,0.6157175924732672
44,195266,d[kappa]/d[t],r[q95]/r[kappa],0.7231032733090302,0.7231032733090302
44,195266,d[kappa]/d[t],d[pcdiamag3]/d[betan],0.01796879324474872,0.01796879324474872
44,195266,d[kappa]/d[t],d[kappa]/d[betan],0.7598305788553588,0.7598305788553588
44,195266,d[kappa]/d[t],d[betan]/d[t],-0.17910527452222205,0.17910527452222205
44,195266,d[kappa]/d[t],d[li]/d[betan],0.39031003934297137,0.39031003934297137
44,195266,r[q95]/r[kappa],d[pcdiamag3]/d[betan],-0.06407080195298702,0.06407080195298702
44,195266,r[q95]/r[kappa],d[kappa]/d[betan],0.40865012456611405,0.40865012456611405
44,195266,r[q95]/r[kappa],d[betan]/d[t],0.08172133849062722,0.08172133849062722
44,195266,r[q95]/r[kappa],d[li]/d[betan],0.06218446365077759,0.06218446365077759
44,195266,d[pcdiamag3]/d[betan],d[kappa]/d[betan],0.24207233085754432,0.24207233085754432
44,195266,d[pcdiamag3]/d[betan],d[betan]/d[t],-0.3495607334129365,0.3495607334129365
44,195266,d[pcdiamag3]/d[betan],d[li]/d[betan],0.4617644363929685,0.4617644363929685
44,195266,d[kappa]/d[betan],d[betan]/d[t],-0.7728285569326009,0.7728285569326009
44,195266,d[kappa]/d[betan],d[li]/d[betan],0.7902117526571418,0.7902117526571418
44,195266,d[betan]/d[t],d[li]/d[betan],-0.8174821522173102,0.8174821522173102
45,195267,d[pcdiamag3]/d[kappa],d[kappa]/d[t],-0.642712177173842,0.642712177173842
45,195267,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],-0.4042335327415096,0.4042335327415096
45,195267,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],0.252429538287811,0.252429538287811
45,195267,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],-0.8150756672845675,0.8150756672845675
45,195267,d[pcdiamag3]/d[kappa],d[betan]/d[t],0.6098315678241757,0.6098315678241757
45,195267,d[pcdiamag3]/d[kappa],d[li]/d[betan],-0.5193776021684506,0.5193776021684506
45,195267,d[kappa]/d[t],r[q95]/r[kappa],0.7426452504474574,0.7426452504474574
45,195267,d[kappa]/d[t],d[pcdiamag3]/d[betan],0.046262831979035864,0.046262831979035864
45,195267,d[kappa]/d[t],d[kappa]/d[betan],0.7600879689565242,0.7600879689565242
45,195267,d[kappa]/d[t],d[betan]/d[t],-0.16379682996946468,0.16379682996946468
45,195267,d[kappa]/d[t],d[li]/d[betan],0.37731971285735366,0.37731971285735366
45,195267,r[q95]/r[kappa],d[pcdiamag3]/d[betan],-0.10720039958443627,0.10720039958443627
45,195267,r[q95]/r[kappa],d[kappa]/d[betan],0.4737571584416969,0.4737571584416969
45,195267,r[q95]/r[kappa],d[betan]/d[t],0.012832705253274474,0.012832705253274474
45,195267,r[q95]/r[kappa],d[li]/d[betan],0.12097753406213421,0.12097753406213421
45,195267,d[pcdiamag3]/d[betan],d[kappa]/d[betan],0.32142680221134207,0.32142680221134207
45,195267,d[pcdiamag3]/d[betan],d[betan]/d[t],-0.4306537982549985,0.4306537982549985
45,195267,d[pcdiamag3]/d[betan],d[li]/d[betan],0.561141928214961,0.561141928214961
45,195267,d[kappa]/d[betan],d[betan]/d[t],-0.7628180714061961,0.7628180714061961
45,195267,d[kappa]/d[betan],d[li]/d[betan],0.7967786456387852,0.7967786456387852
45,195267,d[betan]/d[t],d[li]/d[betan],-0.8284612616305083,0.8284612616305083
46,195268,d[pcdiamag3]/d[kappa],d[kappa]/d[t],-0.7050289663464211,0.7050289663464211
46,195268,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],-0.3783527543217417,0.3783527543217417
46,195268,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],0.1433481385524319,0.1433481385524319
46,195268,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],-0.8604398003618908,0.8604398003618908
46,195268,d[pcdiamag3]/d[kappa],d[betan]/d[t],0.6799766815008358,0.6799766815008358
46,195268,d[pcdiamag3]/d[kappa],d[li]/d[betan],-0.6114675852414142,0.6114675852414142
46,195268,d[kappa]/d[t],r[q95]/r[kappa],0.7141485464720344,0.7141485464720344
46,195268,d[kappa]/d[t],d[pcdiamag3]/d[betan],0.1601481180025592,0.1601481180025592
46,195268,d[kappa]/d[t],d[kappa]/d[betan],0.789605401909408,0.789605401909408
46,195268,d[kappa]/d[t],d[betan]/d[t],-0.27694328156396686,0.27694328156396686
46,195268,d[kappa]/d[t],d[li]/d[betan],0.4429904898958817,0.4429904898958817
46,195268,r[q95]/r[kappa],d[pcdiamag3]/d[betan],-0.05616899424805466,0.05616899424805466
46,195268,r[q95]/r[kappa],d[kappa]/d[betan],0.41713808715025524,0.41713808715025524
46,195268,r[q95]/r[kappa],d[betan]/d[t],0.026563007541971245,0.026563007541971245
46,195268,r[q95]/r[kappa],d[li]/d[betan],0.04007245079815669,0.04007245079815669
46,195268,d[pcdiamag3]/d[betan],d[kappa]/d[betan],0.36155296815878646,0.36155296815878646
46,195268,d[pcdiamag3]/d[betan],d[betan]/d[t],-0.40311554582103976,0.40311554582103976
46,195268,d[pcdiamag3]/d[betan],d[li]/d[betan],0.5349967182886566,0.5349967182886566
46,195268,d[kappa]/d[betan],d[betan]/d[t],-0.8035338185306801,0.8035338185306801
46,195268,d[kappa]/d[betan],d[li]/d[betan],0.8223679442019202,0.8223679442019202
46,195268,d[betan]/d[t],d[li]/d[betan],-0.8557361035397977,0.8557361035397977
47,195269,d[pcdiamag3]/d[kappa],d[kappa]/d[t],-0.6670877833617316,0.6670877833617316
47,195269,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],-0.21821186672006082,0.21821186672006082
47,195269,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],0.20011661384764243,0.20011661384764243
47,195269,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],-0.7839832712243613,0.7839832712243613
47,195269,d[pcdiamag3]/d[kappa],d[betan]/d[t],0.5805442056108109,0.5805442056108109
47,195269,d[pcdiamag3]/d[kappa],d[li]/d[betan],-0.4357749230325562,0.4357749230325562
47,195269,d[kappa]/d[t],r[q95]/r[kappa],0.31484387598166724,0.31484387598166724
47,195269,d[kappa]/d[t],d[pcdiamag3]/d[betan],0.1788093055304288,0.1788093055304288
47,195269,d[kappa]/d[t],d[kappa]/d[betan],0.7763999856246531,0.7763999856246531
47,195269,d[kappa]/d[t],d[betan]/d[t],-0.22904684082469218,0.22904684082469218
47,195269,d[kappa]/d[t],d[li]/d[betan],0.263744248427818,0.263744248427818
47,195269,r[q95]/r[kappa],d[pcdiamag3]/d[betan],-0.055563374293168453,0.055563374293168453
47,195269,r[q95]/r[kappa],d[kappa]/d[betan],0.21232094552314915,0.21232094552314915
47,195269,r[q95]/r[kappa],d[betan]/d[t],-0.02901698066407929,0.02901698066407929
47,195269,r[q95]/r[kappa],d[li]/d[betan],0.0954795195303071,0.0954795195303071
47,195269,d[pcdiamag3]/d[betan],d[kappa]/d[betan],0.4331538376380457,0.4331538376380457
47,195269,d[pcdiamag3]/d[betan],d[betan]/d[t],-0.47792241092031307,0.47792241092031307
47,195269,d[pcdiamag3]/d[betan],d[li]/d[betan],0.5646071898415068,0.5646071898415068
47,195269,d[kappa]/d[betan],d[betan]/d[t],-0.7836863059911472,0.7836863059911472
47,195269,d[kappa]/d[betan],d[li]/d[betan],0.7113540746724037,0.7113540746724037
47,195269,d[betan]/d[t],d[li]/d[betan],-0.8339439882400362,0.8339439882400362
48,195273,d[pcdiamag3]/d[kappa],d[kappa]/d[t],-0.6979525675806475,0.6979525675806475
48,195273,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],-0.08432509452255899,0.08432509452255899
48,195273,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],0.1463604570103899,0.1463604570103899
48,195273,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],-0.8373140572523127,0.8373140572523127
48,195273,d[pcdiamag3]/d[kappa],d[betan]/d[t],0.6425997973524921,0.6425997973524921
48,195273,d[pcdiamag3]/d[kappa],d[li]/d[betan],-0.4953730012517428,0.4953730012517428
48,195273,d[kappa]/d[t],r[q95]/r[kappa],0.22714769215611055,0.22714769215611055
48,195273,d[kappa]/d[t],d[pcdiamag3]/d[betan],0.17678320131875555,0.17678320131875555
48,195273,d[kappa]/d[t],d[kappa]/d[betan],0.7775926611407515,0.7775926611407515
48,195273,d[kappa]/d[t],d[betan]/d[t],-0.24522956090503759,0.24522956090503759
48,195273,d[kappa]/d[t],d[li]/d[betan],0.29642669090059437,0.29642669090059437
48,195273,r[q95]/r[kappa],d[pcdiamag3]/d[betan],0.0018976322307701617,0.0018976322307701617
48,195273,r[q95]/r[kappa],d[kappa]/d[betan],0.15449577465735212,0.15449577465735212
48,195273,r[q95]/r[kappa],d[betan]/d[t],-0.03396623935979079,0.03396623935979079
48,195273,r[q95]/r[kappa],d[li]/d[betan],0.059496565575962786,0.059496565575962786
48,195273,d[pcdiamag3]/d[betan],d[kappa]/d[betan],0.3881323903651809,0.3881323903651809
48,195273,d[pcdiamag3]/d[betan],d[betan]/d[t],-0.4177364717158772,0.4177364717158772
48,195273,d[pcdiamag3]/d[betan],d[li]/d[betan],0.5502068392599925,0.5502068392599925
48,195273,d[kappa]/d[betan],d[betan]/d[t],-0.789504581089158,0.789504581089158
48,195273,d[kappa]/d[betan],d[li]/d[betan],0.7475481648744381,0.7475481648744381
48,195273,d[betan]/d[t],d[li]/d[betan],-0.8535660179290796,0.8535660179290796
49,195274,d[pcdiamag3]/d[kappa],d[kappa]/d[t],-0.6594165575521813,0.6594165575521813
49,195274,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],-0.4663199180425441,0.4663199180425441
49,195274,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],0.19125654466368558,0.19125654466368558
49,195274,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],-0.844249208607292,0.844249208607292
49,195274,d[pcdiamag3]/d[kappa],d[betan]/d[t],0.6368937726091948,0.6368937726091948
49,195274,d[pcdiamag3]/d[kappa],d[li]/d[betan],-0.5285229596588447,0.5285229596588447
49,195274,d[kappa]/d[t],r[q95]/r[kappa],0.7694789499143343,0.7694789499143343
49,195274,d[kappa]/d[t],d[pcdiamag3]/d[betan],0.11155064196813018,0.11155064196813018
49,195274,d[kappa]/d[t],d[kappa]/d[betan],0.7651751004584555,0.7651751004584555
49,195274,d[kappa]/d[t],d[betan]/d[t],-0.16347317898488092,0.16347317898488092
49,195274,d[kappa]/d[t],d[li]/d[betan],0.40149585589053216,0.40149585589053216
49,195274,r[q95]/r[kappa],d[pcdiamag3]/d[betan],-0.09788963106359473,0.09788963106359473
49,195274,r[q95]/r[kappa],d[kappa]/d[betan],0.5184986374289062,0.5184986374289062
49,195274,r[q95]/r[kappa],d[betan]/d[t],-0.01885149499710036,0.01885149499710036
49,195274,r[q95]/r[kappa],d[li]/d[betan],0.14475629052196157,0.14475629052196157
49,195274,d[pcdiamag3]/d[betan],d[kappa]/d[betan],0.33520760657993154,0.33520760657993154
49,195274,d[pcdiamag3]/d[betan],d[betan]/d[t],-0.39384914687073946,0.39384914687073946
49,195274,d[pcdiamag3]/d[betan],d[li]/d[betan],0.5509897653858771,0.5509897653858771
49,195274,d[kappa]/d[betan],d[betan]/d[t],-0.7570227830275297,0.7570227830275297
49,195274,d[kappa]/d[betan],d[li]/d[betan],0.7735849259187182,0.7735849259187182
49,195274,d[betan]/d[t],d[li]/d[betan],-0.7791067098102681,0.7791067098102681
50,195626,d[pcdiamag3]/d[kappa],d[kappa]/d[t],-0.6008697319470321,0.6008697319470321
50,195626,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],-0.0628095901046216,0.0628095901046216
50,195626,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],0.6625250495982231,0.6625250495982231
50,195626,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],-0.023407839527043065,0.023407839527043065
50,195626,d[pcdiamag3]/d[kappa],d[betan]/d[t],-0.5466172674321746,0.5466172674321746
50,195626,d[pcdiamag3]/d[kappa],d[li]/d[betan],0.250469198247525,0.250469198247525
50,195626,d[kappa]/d[t],r[q95]/r[kappa],0.17714133398690707,0.17714133398690707
50,195626,d[kappa]/d[t],d[pcdiamag3]/d[betan],0.12221804767192129,0.12221804767192129
50,195626,d[kappa]/d[t],d[kappa]/d[betan],0.7471552869401031,0.7471552869401031
50,195626,d[kappa]/d[t],d[betan]/d[t],-0.14962969044191854,0.14962969044191854
50,195626,d[kappa]/d[t],d[li]/d[betan],0.39178767046358687,0.39178767046358687
50,195626,r[q95]/r[kappa],d[pcdiamag3]/d[betan],-0.008540308230304841,0.008540308230304841
50,195626,r[q95]/r[kappa],d[kappa]/d[betan],0.10101761476762694,0.10101761476762694
50,195626,r[q95]/r[kappa],d[betan]/d[t],0.006548296217270586,0.006548296217270586
50,195626,r[q95]/r[kappa],d[li]/d[betan],0.11251564209209984,0.11251564209209984
50,195626,d[pcdiamag3]/d[betan],d[kappa]/d[betan],0.7232050259621443,0.7232050259621443
50,195626,d[pcdiamag3]/d[betan],d[betan]/d[t],-0.9519714673201086,0.9519714673201086
50,195626,d[pcdiamag3]/d[betan],d[li]/d[betan],0.7434682164597898,0.7434682164597898
50,195626,d[kappa]/d[betan],d[betan]/d[t],-0.764249616272492,0.764249616272492
50,195626,d[kappa]/d[betan],d[li]/d[betan],0.7825465299917215,0.7825465299917215
50,195626,d[betan]/d[t],d[li]/d[betan],-0.7871490076058556,0.7871490076058556
51,195638,d[pcdiamag3]/d[kappa],d[kappa]/d[t],-0.5850302757259448,0.5850302757259448
51,195638,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],-0.16266340651104583,0.16266340651104583
51,195638,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],0.6416672862857096,0.6416672862857096
51,195638,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],-0.13459028506770027,0.13459028506770027
51,195638,d[pcdiamag3]/d[kappa],d[betan]/d[t],-0.38997999136882894,0.38997999136882894
51,195638,d[pcdiamag3]/d[kappa],d[li]/d[betan],0.17375034676489476,0.17375034676489476
51,195638,d[kappa]/d[t],r[q95]/r[kappa],0.39234850336298804,0.39234850336298804
51,195638,d[kappa]/d[t],d[pcdiamag3]/d[betan],0.11939925258377558,0.11939925258377558
51,195638,d[kappa]/d[t],d[kappa]/d[betan],0.7678702289645011,0.7678702289645011
51,195638,d[kappa]/d[t],d[betan]/d[t],-0.16400714144810835,0.16400714144810835
51,195638,d[kappa]/d[t],d[li]/d[betan],0.36454450255442755,0.36454450255442755
51,195638,r[q95]/r[kappa],d[pcdiamag3]/d[betan],0.022529435805637328,0.022529435805637328
51,195638,r[q95]/r[kappa],d[kappa]/d[betan],0.2721884103543324,0.2721884103543324
51,195638,r[q95]/r[kappa],d[betan]/d[t],-0.023148137083508293,0.023148137083508293
51,195638,r[q95]/r[kappa],d[li]/d[betan],0.21939948115716637,0.21939948115716637
51,195638,d[pcdiamag3]/d[betan],d[kappa]/d[betan],0.662822915947106,0.662822915947106
51,195638,d[pcdiamag3]/d[betan],d[betan]/d[t],-0.8928915865126253,0.8928915865126253
51,195638,d[pcdiamag3]/d[betan],d[li]/d[betan],0.7049392322146293,0.7049392322146293
51,195638,d[kappa]/d[betan],d[betan]/d[t],-0.7523025636891869,0.7523025636891869
51,195638,d[kappa]/d[betan],d[li]/d[betan],0.7404745068468784,0.7404745068468784
51,195638,d[betan]/d[t],d[li]/d[betan],-0.7623465504642111,0.7623465504642111
52,195642,d[pcdiamag3]/d[kappa],d[kappa]/d[t],-0.5725623830149398,0.5725623830149398
52,195642,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],-0.23144916718356942,0.23144916718356942
52,195642,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],0.618692441556802,0.618692441556802
52,195642,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],-0.12888100111160497,0.12888100111160497
52,195642,d[pcdiamag3]/d[kappa],d[betan]/d[t],-0.3669398044246547,0.3669398044246547
52,195642,d[pcdiamag3]/d[kappa],d[li]/d[betan],0.11263072612654557,0.11263072612654557
52,195642,d[kappa]/d[t],r[q95]/r[kappa],0.4810077875086899,0.4810077875086899
52,195642,d[kappa]/d[t],d[pcdiamag3]/d[betan],0.1545898418225912,0.1545898418225912
52,195642,d[kappa]/d[t],d[kappa]/d[betan],0.764438437317142,0.764438437317142
52,195642,d[kappa]/d[t],d[betan]/d[t],-0.18763932848108889,0.18763932848108889
52,195642,d[kappa]/d[t],d[li]/d[betan],0.37254415772259114,0.37254415772259114
52,195642,r[q95]/r[kappa],d[pcdiamag3]/d[betan],0.011753031679549438,0.011753031679549438
52,195642,r[q95]/r[kappa],d[kappa]/d[betan],0.31157915125318575,0.31157915125318575
52,195642,r[q95]/r[kappa],d[betan]/d[t],-0.015263351411168713,0.015263351411168713
52,195642,r[q95]/r[kappa],d[li]/d[betan],0.21152371114497293,0.21152371114497293
52,195642,d[pcdiamag3]/d[betan],d[kappa]/d[betan],0.689811835742885,0.689811835742885
52,195642,d[pcdiamag3]/d[betan],d[betan]/d[t],-0.895517162479942,0.895517162479942
52,195642,d[pcdiamag3]/d[betan],d[li]/d[betan],0.6695287651705805,0.6695287651705805
52,195642,d[kappa]/d[betan],d[betan]/d[t],-0.7714858776515227,0.7714858776515227
52,195642,d[kappa]/d[betan],d[li]/d[betan],0.7386708522282314,0.7386708522282314
52,195642,d[betan]/d[t],d[li]/d[betan],-0.7682086703562061,0.7682086703562061
53,195645,d[pcdiamag3]/d[kappa],d[kappa]/d[t],-0.5664140060225576,0.5664140060225576
53,195645,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],-0.23870420224969552,0.23870420224969552
53,195645,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],0.6633239886248454,0.6633239886248454
53,195645,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],-0.044846428908275844,0.044846428908275844
53,195645,d[pcdiamag3]/d[kappa],d[betan]/d[t],-0.4753039056993754,0.4753039056993754
53,195645,d[pcdiamag3]/d[kappa],d[li]/d[betan],0.2202002289753908,0.2202002289753908
53,195645,d[kappa]/d[t],r[q95]/r[kappa],0.4645150736522509,0.4645150736522509
53,195645,d[kappa]/d[t],d[pcdiamag3]/d[betan],0.14089930888300894,0.14089930888300894
53,195645,d[kappa]/d[t],d[kappa]/d[betan],0.7545726375943339,0.7545726375943339
53,195645,d[kappa]/d[t],d[betan]/d[t],-0.17589898409777938,0.17589898409777938
53,195645,d[kappa]/d[t],d[li]/d[betan],0.42679645908143665,0.42679645908143665
53,195645,r[q95]/r[kappa],d[pcdiamag3]/d[betan],-0.0025608281686335175,0.0025608281686335175
53,195645,r[q95]/r[kappa],d[kappa]/d[betan],0.28747571849128156,0.28747571849128156
53,195645,r[q95]/r[kappa],d[betan]/d[t],0.0022954926182960586,0.0022954926182960586
53,195645,r[q95]/r[kappa],d[li]/d[betan],0.19501688471416706,0.19501688471416706
53,195645,d[pcdiamag3]/d[betan],d[kappa]/d[betan],0.7099534277597607,0.7099534277597607
53,195645,d[pcdiamag3]/d[betan],d[betan]/d[t],-0.9230034275137595,0.9230034275137595
53,195645,d[pcdiamag3]/d[betan],d[li]/d[betan],0.7631631847436807,0.7631631847436807
53,195645,d[kappa]/d[betan],d[betan]/d[t],-0.7733838303995306,0.7733838303995306
53,195645,d[kappa]/d[betan],d[li]/d[betan],0.8222261611188142,0.8222261611188142
53,195645,d[betan]/d[t],d[li]/d[betan],-0.8178519439243707,0.8178519439243707
54,195647,d[pcdiamag3]/d[kappa],d[kappa]/d[t],-0.5760560826125559,0.5760560826125559
54,195647,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],-0.20595150606104748,0.20595150606104748
54,195647,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],0.6540504722284018,0.6540504722284018
54,195647,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],-0.09626346478196239,0.09626346478196239
54,195647,d[pcdiamag3]/d[kappa],d[betan]/d[t],-0.42383000623303785,0.42383000623303785
54,195647,d[pcdiamag3]/d[kappa],d[li]/d[betan],0.061538054710455606,0.061538054710455606
54,195647,d[kappa]/d[t],r[q95]/r[kappa],0.44369753620969576,0.44369753620969576
54,195647,d[kappa]/d[t],d[pcdiamag3]/d[betan],0.1114371473693628,0.1114371473693628
